,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls,1,1,1,1,1
2018/9/12,20,17,18,17,19,-0.000206632,-0.000363215,-0.001384497,-0.002081422,-0.001106776,-0.006882306,-0.001898828,0.00577553,0.000792053,0.000792053,0.934528778,0.870279459,0.907873489,0.865131388,1.039712091
2018/9/13,20,17,18,17,19,-1.01E-05,0.001401543,0.001144303,-0.001015813,-0.000547016,0.010790064,0.00580319,-0.011337079,-0.006350206,-0.006350206,0.934519328,0.871499194,0.908912371,0.864252576,1.039143352
2018/9/14,19,17,19,19,18,-0.000185461,-0.000190184,3.81E-05,-0.002880828,-0.002422006,0.001705509,-0.010829851,-0.004127515,0.008407845,0.008407845,0.934346011,0.871333449,0.90894698,0.861762813,1.036626541
2018/9/17,19,17,19,19,18,-0.002274535,-0.0027982,-0.004471629,-0.004290158,-0.011167465,-0.011464827,-0.014494398,0.000297362,0.003326933,0.003326933,0.932220808,0.868895284,0.904882506,0.858065715,1.02505005
2018/9/18,19,17,19,19,18,0.000202754,0.001953108,0.000717539,0.002703021,0.005326554,0.020128428,0.017625625,-0.014801873,-0.012299071,-0.012299071,0.93240982,0.87059233,0.905531794,0.860385085,1.030510035
2018/9/19,19,17,19,19,18,0.004627805,0.00260032,0.003535326,0.005881852,0.00610525,0.013167433,0.011397435,-0.007062183,-0.005292185,-0.005292185,0.936724831,0.872856149,0.908733144,0.865445742,1.036801556
2018/9/20,19,17,19,19,18,-0.000346729,-0.001668627,0.000441362,-0.001406936,-0.000764016,-0.000709438,-0.000719882,-5.46E-05,-4.41E-05,-4.41E-05,0.936400041,0.871399677,0.909134224,0.864228115,1.036009424
2018/9/21,19,20,16,20,18,0.005397974,0.005228339,0.003373196,0.006359722,0.009718083,0.030319051,0.015155868,-0.020600968,-0.005437785,-0.005437785,0.941454704,0.87595565,0.912200913,0.869724366,1.046077449
2018/9/25,19,20,16,20,18,-0.00122901,-0.000363354,-0.001321468,-0.002085918,0.00159399,-0.008998707,-0.002636716,0.010592697,0.004230706,0.004230706,0.940297647,0.875637367,0.910995468,0.867910192,1.047744887
2018/9/26,19,20,16,20,18,-0.001347713,0.001128641,0.00115844,0.001992659,0.004125899,0.011077579,0.004815808,-0.006951679,-0.000689908,-0.000689908,0.939030396,0.876625648,0.912050801,0.869639641,1.052067777
2018/9/27,19,20,16,20,18,-0.002547393,-0.003157447,-0.001975439,-0.00528249,-0.008303449,-0.003994452,-0.012511343,-0.004308997,0.004207895,0.004207895,0.936638316,0.873857749,0.9102491,0.865045778,1.043331986
2018/9/28,19,20,16,20,18,0.001142685,0.001520523,0.001796907,0.002388094,0.003557683,0.010362588,0.009536567,-0.006804905,-0.005978884,-0.005978884,0.937708599,0.87518647,0.911884734,0.867111589,1.047043831
2018/10/8,19,18,17,21,18,-0.008499273,-0.009529768,-0.008524339,-0.012416094,-0.01637361,-0.043025886,-0.032128447,0.026652277,0.015754837,0.015754837,0.929738758,0.866846146,0.904111519,0.856345451,1.029899943
2018/10/9,19,18,17,21,18,-0.000492373,5.47E-05,-0.002856753,-0.003381753,-0.005580508,-0.000671549,-0.002496508,-0.004908959,-0.003084,-0.003084,0.92928098,0.866893582,0.901528695,0.853449502,1.024152578
2018/10/10,19,18,17,21,18,-0.002051014,-0.000870106,-0.003039139,0.000986859,0.001595207,-0.002155874,-0.001078774,0.00375108,0.002673981,0.002673981,0.927375012,0.866139293,0.898788824,0.854291737,1.025786314
2018/10/11,19,18,17,21,18,-0.010249983,-0.013157816,-0.01124623,-0.017780762,-0.027056875,-0.047991833,-0.069649603,0.020934958,0.042592728,0.042592728,0.917869434,0.854742792,0.888680838,0.839101779,0.998031742
2018/10/12,19,18,17,21,18,-0.001258917,-0.001132895,-0.001590423,0.00191678,0.009636102,0.01492265,-0.006820788,-0.005286548,0.01645689,0.01645689,0.916713912,0.853774458,0.88726746,0.840710153,1.007648877
2018/10/15,20,19,18,18,18,-0.001384842,-0.003598509,-0.004472727,-0.002681863,0.000151221,-0.013965238,-0.018440688,0.01411646,0.018591909,0.018591909,0.915444408,0.850702143,0.883298955,0.838455484,1.007801255
2018/10/16,20,19,18,18,18,-0.002966229,-0.003830557,-0.003130745,-0.006747434,-0.00789937,-0.008149818,-0.023688127,0.000250448,0.015788757,0.015788757,0.912728991,0.84744348,0.880533571,0.83279806,0.99984026
2018/10/17,20,19,18,18,18,-0.000439056,2.77E-05,0.001378579,-0.002154807,-0.004983618,0.00557245,0.008220154,-0.010556068,-0.013203772,-0.013203772,0.912328252,0.847466968,0.881747456,0.831003541,0.994857438
2018/10/18,20,19,18,18,18,-0.005756647,-0.005219507,-0.005169087,-0.007202001,-0.010443713,-0.023686363,-0.027802912,0.01324265,0.017359199,0.017359199,0.9070763,0.843043609,0.877189627,0.825018653,0.984467433
2018/10/19,20,19,18,18,18,0.002348563,0.005111376,0.00304848,0.008273621,0.015971733,0.029746517,0.027254222,-0.013774785,-0.011282489,-0.011282489,0.909206626,0.847352722,0.879863722,0.831844544,1.000191083
