,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls,1,1,1,1,1
2017/1/18,0,6,4,4,2,0,-0.004970224,-0.001444783,-0.005262155,-0.000682704,0.003911182,-0.002216351,-0.004593886,0.001533646,0.001533646,1,0.976709225,0.996756982,1.004002466,0.969625326
2017/1/19,0,5,5,4,2,0,-0.000773697,-0.002873641,0.002598515,-0.011962563,-0.003018533,-0.004104743,-0.008944029,-0.00785782,-0.00785782,1,0.975953548,0.99389266,1.006611382,0.958026123
2017/1/20,0,5,5,4,2,0,0.00529708,0.005069471,0.005844435,0.007957676,0.007689327,0.012958992,0.000268348,-0.005001316,-0.005001316,1,0.981123252,0.99893117,1.012494456,0.965649784
2017/1/23,0,5,5,4,2,0,-0.001536069,0.000640211,0.000826877,0.006467137,0.002739285,0.008195034,0.003727852,-0.001727897,-0.001727897,1,0.979616179,0.999570697,1.013331665,0.971894773
2017/1/24,0,5,5,4,2,0,-0.002473304,-0.001525434,-0.001953177,-0.005614074,0.000109985,-0.001119541,-0.005724059,-0.004494532,-0.004494532,1,0.97719329,0.998045917,1.011352448,0.966438484
2017/1/25,0,5,5,4,2,0,0.000813876,0.001882396,0.000591722,0.002941491,0.003403231,0.00232107,-0.00046174,0.000620421,0.000620421,1,0.977988605,0.999924635,1.011950888,0.969281254
2017/1/26,0,5,5,4,2,0,0.002407193,0.001933545,0.001966462,0.003530416,0.003572381,0.007142892,-4.20E-05,-0.003612476,-0.003612476,1,0.980342812,1.001858034,1.013940851,0.97270322
2017/2/3,0,5,5,4,2,0,-0.002678112,-0.006206586,-0.006433942,-0.010537451,-0.006927473,-0.002670433,-0.003609978,-0.007867018,-0.007867018,1,0.977717344,0.995639916,1.007417214,0.962453408
2017/2/6,0,5,5,4,2,0,0.001715844,0.001993035,-0.000572641,-0.00536333,0.002591775,0.008403294,-0.007955105,-0.013766624,-0.013766624,1,0.979394954,0.997624261,1.006840326,0.957291453
2017/2/7,0,5,5,4,2,0,-0.001511138,-0.001609136,0.000178962,0.003219783,-0.002232295,-0.000530415,0.005452078,0.003750198,0.003750198,1,0.977914954,0.996018948,1.007020512,0.960373723
2017/2/8,0,5,5,4,2,0,-0.000302432,0.001438668,0.000992891,0.002622661,0.005232226,0.00570179,-0.002609565,-0.003079129,-0.003079129,1,0.977619201,0.997451889,1.008020373,0.962892458
2017/2/9,0,4,5,5,2,0,0.001401082,0.002136457,0.002909905,0.007415438,0.003842414,0.006290928,0.003573024,0.00112451,0.00112451,1,0.978988926,0.999582902,1.010953617,0.970032728
2017/2/10,0,4,5,5,2,0,0.003874157,0.001045049,0.004692465,0.010439555,0.00506435,0.000936634,0.005375206,0.009502921,0.009502921,1,0.982781683,1.000627516,1.015697481,0.980159438
2017/2/13,0,4,5,5,2,0,0.001388447,0.002261694,0.001498458,9.68E-05,0.006676451,0.005134833,-0.006579654,-0.005038036,-0.005038036,1,0.984146223,1.002890629,1.017219461,0.980254315
2017/2/14,0,4,5,5,2,0,-0.000105634,-5.13E-05,0.001312097,-0.001999371,-0.000139686,0.000822651,-0.001859685,-0.002822022,-0.002822022,1,0.984042263,1.002839167,1.018554152,0.978294423
2017/2/15,0,4,5,5,2,0,-0.002265231,-0.001096159,-0.00109882,-0.004603158,-0.004100937,-0.009912328,-0.000502221,0.00530917,0.00530917,1,0.98181318,1.001739895,1.017434944,0.973791179
2017/2/16,0,4,7,3,2,0,-0.000397328,-0.001513732,-0.001091336,-0.003393584,0.005617075,0.007547887,-0.009010659,-0.010941472,-0.010941472,1,0.981423078,1.000223529,1.016324581,0.970486536
2017/2/17,0,4,7,3,2,0,-0.003421207,-0.00390915,-0.001372672,-0.00609233,-0.005664166,-0.008205254,-0.000428164,0.002112924,0.002112924,1,0.978065427,0.996313505,1.014929501,0.964574012
2017/2/20,0,4,7,3,2,0,0.004514575,0.00222138,0.005572057,0.007093935,0.014599116,0.012351042,-0.007505182,-0.005257108,-0.005257108,1,0.982480976,0.998526696,1.020584746,0.971416637
2017/2/21,0,4,7,3,2,0,0.006961614,0.001572566,0.001587547,0.003102299,0.003292629,0.007733678,-0.00019033,-0.004631379,-0.004631379,1,0.989320629,1.000096945,1.022204972,0.974430262
2017/2/22,0,4,7,3,2,0,-0.002657983,0.001193231,0.007668121,0.005671451,0.001992638,0.00618391,0.003678813,-0.000512459,-0.000512459,1,0.986691032,1.001290292,1.030043363,0.979956695
2017/2/23,0,3,7,4,2,0,0.000748357,-0.001632483,-0.000236648,0.003093424,-0.004710926,-3.71E-05,0.00780435,0.003130494,0.003130494,1,0.987429429,0.999655703,1.029799605,0.982988117
2017/2/24,0,3,7,4,2,0,0.000911741,0.001712152,-0.001517547,0.003335838,0.000152592,0.000336732,0.003183246,0.002999106,0.002999106,1,0.988329709,1.001367266,1.028236835,0.986267207
2017/2/27,0,3,7,4,2,0,-0.000442867,-0.00412127,-0.004073073,-0.009496398,-0.007953711,-0.00801554,-0.001542687,-0.001480858,-0.001480858,1,0.98789201,0.997240361,1.024048752,0.97690122
2017/2/28,0,3,7,4,2,0,-0.000901047,0.000538866,0.001318006,0.000599909,0.00191224,0.004157677,-0.001312331,-0.003557768,-0.003557768,1,0.987001872,0.997777741,1.025398454,0.977487272
2017/3/1,0,3,7,4,2,0,-0.000686828,-0.001028032,-0.002749753,0.001472823,0.001630556,0.002584108,-0.000157733,-0.001111284,-0.001111284,1,0.986323972,0.996751993,1.022578861,0.978926938
2017/3/2,0,3,7,3,3,0,-0.001689625,-0.002508614,0.005714398,-0.006433588,-0.006748708,-0.005103871,0.00031512,-0.001329717,-0.001329717,1,0.984657454,0.994251527,1.028422283,0.972628926
2017/3/3,0,3,7,3,3,0,9.19E-05,-0.000606691,0.008940885,5.65E-06,-0.002107653,0.00283,0.002113307,-0.002824345,-0.002824345,1,0.984747945,0.993648324,1.037617289,0.972634425
2017/3/6,0,3,7,3,3,0,-0.000222883,0.000542952,0.001022314,0.002713365,0.00543196,0.009992499,-0.002718596,-0.007279135,-0.007279135,1,0.984528461,0.994187828,1.038678059,0.975273537
2017/3/7,0,3,7,3,3,0,0.000855738,0.003907318,0.001259501,0.001513534,0.00217033,0.000900677,-0.000656796,0.000612857,0.000612857,1,0.985370959,0.998072435,1.039986276,0.976749647
2017/3/8,0,3,7,3,3,0,-0.001753966,-0.002633088,-0.004599394,-0.000428811,-0.001514204,-0.00400111,0.001085393,0.003572299,0.003572299,1,0.983642652,0.995444422,1.035202969,0.976330806
2017/3/9,0,3,6,5,2,0,-0.001537415,-0.003563649,-0.002760848,0.000598924,-0.006318268,-0.008882438,0.006917192,0.009481362,0.009481362,1,0.982130386,0.991897008,1.032344931,0.976915554
2017/3/10,0,3,6,5,2,0,-0.003128379,-0.005026483,-0.001515541,-0.00139722,0.000277215,0.001326215,-0.001674436,-0.002723435,-0.002723435,1,0.97905791,0.986911254,1.03078037,0.975550588
2017/3/13,0,3,6,5,2,0,-0.001052059,-0.001342212,0.002538901,0.010791419,0.008813002,0.009302225,0.001978417,0.001489194,0.001489194,1,0.978027883,0.98558661,1.03339742,0.986078163
2017/3/14,0,3,6,5,2,0,6.40E-05,3.30E-05,-0.002287757,-0.003349762,-0.000407738,-0.002214232,-0.002942024,-0.00113553,-0.00113553,1,0.978090493,0.985619104,1.031033257,0.982775036
2017/3/15,0,3,6,5,2,0,-0.001526225,-0.001199167,-0.001959293,0.004639964,0.002010594,-0.001144223,0.00262937,0.005784187,0.005784187,1,0.976597706,0.984437183,1.029013161,0.987335077
2017/3/16,0,3,6,4,3,0,-0.000349551,-0.000519539,-0.001760656,0.000286974,0.005159312,0.008831247,-0.004872338,-0.008544273,-0.008544273,1,0.976256336,0.98392573,1.027201423,0.987618416
2017/3/17,0,3,6,4,3,0,-0.004137967,-0.004128542,-0.004608797,-0.004123196,-0.010254171,-0.009183383,0.006130975,0.005060187,0.005060187,1,0.972216619,0.979863551,1.022467261,0.983546272
2017/3/20,0,3,6,4,3,0,-0.002678231,-0.000986296,-0.006418172,-0.000335533,0.001102789,0.002327536,-0.001438322,-0.002663069,-0.002663069,1,0.969612799,0.978897116,1.01590489,0.983216259
2017/3/21,0,3,6,4,3,0,-0.001206598,0.000132265,-0.001752171,0.005292125,0.004852722,0.002709923,0.000439403,0.002582202,0.002582202,1,0.968442866,0.97902659,1.01412485,0.988419563
2017/3/22,0,3,6,4,3,0,-0.003150904,-0.001442573,-0.002862362,-0.002584145,-0.004702353,-0.002480068,0.002118208,-0.000104077,-0.000104077,1,0.965391396,0.977614272,1.011222057,0.985865344
2017/3/23,1,2,6,4,3,0.00210325,0.002991123,-0.000453147,-2.27E-05,-0.00037761,0.003457921,0.001907754,-0.003835531,-0.002285364,-0.002285364,1.00210325,0.968279,0.977171269,1.011199106,0.985493071
2017/3/24,1,2,6,4,3,-0.003052853,0.002356819,0.00774425,0.006820125,0.006838476,0.007978093,0.005287008,-0.001139618,0.001551468,0.001551468,0.999043977,0.970561059,0.984738727,1.018095611,0.992232342
2017/3/27,1,2,6,4,3,-0.000956938,0.002734688,-0.000830121,-0.003392806,-0.001305788,-0.003312701,-0.00467264,0.002006913,0.003366853,0.003366853,0.998087954,0.973215241,0.983921275,1.014641409,0.990936697
2017/3/28,1,2,6,4,3,-0.000191571,-0.00028787,0.000536366,0.0005152,-0.004377717,-0.002366275,-0.00266113,-0.002011442,-0.001716587,-0.001716587,0.99789675,0.972935081,0.984449017,1.015164152,0.986598657
2017/3/29,1,2,6,4,3,-0.002203487,-0.002922668,0.000355728,-0.001843775,0.000413748,-0.001331485,-0.002792871,0.001745233,0.003206619,0.003206619,0.995697897,0.970091515,0.984799213,1.013292418,0.98700686
2017/3/30,1,3,7,2,3,-0.001637765,-0.004956745,-0.004388556,-0.001848624,-0.00407149,-0.008204456,-0.016171492,0.004132966,0.012100002,0.012100002,0.994067178,0.965283019,0.980477367,1.011419222,0.982988271
2017/3/31,1,3,7,2,3,0.002894915,0.001156961,-0.002564709,0.000306803,-0.015952667,0.005612845,0.004063842,-0.021565512,-0.020016509,-0.020016509,0.996944917,0.966399813,0.977962728,1.011729528,0.967306987
2017/4/5,1,3,7,2,3,-0.001924372,-0.000192282,0.003925085,0.000996231,0.017412777,0.013842392,0.021606929,0.003570385,-0.004194152,-0.004194152,0.995026424,0.966213992,0.981801315,1.012737444,0.984150488
2017/4/6,1,3,7,2,3,0.000578425,0.000899995,0.000874727,-0.005973672,0.003173064,0.002899634,0.003009188,0.000273429,0.000163876,0.000163876,0.995601972,0.967083579,0.982660123,1.006687683,0.98727326
2017/4/7,1,3,7,2,3,-0.001541574,0.003109261,-0.003059182,0.000813728,0.007457634,0.00097039,0.002908692,0.006487244,0.004548942,0.004548942,0.994067178,0.970090495,0.979653986,1.007506853,0.994635982
2017/4/10,0,5,6,3,3,0,-0.000542516,-0.003709147,-0.002209374,0.006472326,-0.003502527,-0.001852941,0.009974854,0.008325268,0.008325268,0.994067178,0.969564205,0.976020306,1.005280894,1.001073591
2017/4/11,0,5,6,3,3,0,-0.00022882,0.004929451,0.01079248,-0.002948299,0.00347775,0.009537747,-0.006426049,-0.012486047,-0.012486047,0.994067178,0.96934235,0.98083155,1.016130367,0.998122127
2017/4/12,0,5,6,3,3,0,-0.00079131,-0.000864015,0.012451752,-0.006398627,-0.002243179,-0.007948205,-0.004155448,0.001549578,0.001549578,0.994067178,0.968575299,0.979984096,1.028782971,0.991735515
2017/4/13,0,5,6,3,3,0,-0.000985944,-0.00036134,-0.005169033,0.003146703,0.001461772,0.005963677,0.001684931,-0.002816974,-0.002816974,0.994067178,0.967620339,0.979629989,1.023465158,0.994856213
2017/4/14,0,5,6,3,3,0,-0.00381015,-0.004631429,-0.007844186,-0.0126082,-0.007986752,-0.01323216,-0.004621448,0.00062396,0.00062396,0.994067178,0.96393356,0.975092903,1.015436907,0.982312866
2017/4/17,0,6,4,6,2,0,-0.003287118,-0.013574847,-0.008846014,-0.02021302,-0.001881543,-0.010961741,-0.018331477,-0.009251279,-0.009251279,0.994067178,0.960764997,0.961856166,1.006454338,0.962457357
2017/4/18,0,6,4,6,2,0,-0.004620106,-0.003073403,0.002349346,-0.005690632,-0.004942614,-0.005945854,-0.000748018,0.000255222,0.000255222,0.994067178,0.956326161,0.958899995,1.008818847,0.956980367
2017/4/19,0,6,4,6,2,0,-0.003550251,-0.007255474,-0.001459646,0.002099263,-0.004868977,-0.010526299,0.006968239,0.012625562,0.012625562,0.994067178,0.952930963,0.951942721,1.007346329,0.95898932
2017/4/20,0,6,4,6,2,0,0.000754544,0.003388306,0.003993787,-0.001059139,0.00454746,-0.000453497,-0.005606599,-0.000605642,-0.000605642,0.994067178,0.953649991,0.955168195,1.011369455,0.957973616
2017/4/21,0,6,4,6,2,0,0.000582493,-0.000421692,-0.000861556,-0.005748281,0.001513773,-0.007413627,-0.007262053,0.001665347,0.001665347,0.994067178,0.954205486,0.954765408,1.010498104,0.952466915
2017/4/24,1,5,3,7,2,-0.002262666,-0.005202228,-0.009966822,-0.007973282,-0.015431859,-0.010248674,-0.025743131,-0.005183185,0.010311272,0.010311272,0.991817936,0.949241492,0.945249431,1.002441118,0.93776858
2017/4/25,1,5,3,7,2,0.003648196,0.000204276,0.003783818,0.001451519,0.004208401,0.002829864,0.003575786,0.001378537,0.000632615,0.000632615,0.995436281,0.949435399,0.948826083,1.00389618,0.941715087
2017/4/26,1,5,3,7,2,-0.002456037,0.002735542,0.001265407,0.004120766,0.000644101,0.001223492,0.002587469,-0.000579391,-0.001943368,-0.001943368,0.992991453,0.952032619,0.950026733,1.008033002,0.942321646
2017/4/27,1,5,3,7,2,0.0011818,-0.002322222,0.000817382,0.002373328,-0.000826073,0.000447001,0.002574315,-0.001273075,-0.003400389,-0.003400389,0.994164971,0.949821788,0.950803268,1.010425394,0.941543219
2017/4/28,1,5,3,7,2,-0.002164076,0.0123001,0.004809916,0.002465709,-0.000715938,-0.002022212,0.003158762,0.001306274,-0.0038747,-0.0038747,0.992013522,0.961504692,0.955376553,1.01291681,0.940869132
2017/5/2,3,4,6,2,3,-0.005796194,-0.002456926,-0.000896951,5.85E-05,0.004396845,-0.003828767,0.000685785,0.008225611,0.00371106,0.00371106,0.986263619,0.959142345,0.954519626,1.01297607,0.945005988
2017/5/3,3,4,6,2,3,-0.001401355,-0.004958912,0.004409089,-0.001639344,-0.000390252,-0.003925197,-0.002998655,0.003534944,0.002608403,0.002608403,0.984881513,0.954386043,0.958728188,1.011315453,0.944637197
2017/5/4,3,4,6,2,3,-0.001961496,-0.003734902,-0.000408549,0.031812779,0.000392742,-0.002560699,-0.003415905,0.002953441,0.003808646,0.003808646,0.982949672,0.950821505,0.9583365,1.043488208,0.945008195
2017/5/5,3,4,6,2,3,-0.002189682,-0.001666543,-0.003193025,-0.018276507,-0.001793464,-0.006415246,-0.014026174,0.004621782,0.01223271,0.01223271,0.980797325,0.94923692,0.955276508,1.024416889,0.943313357
2017/5/8,3,4,6,2,3,-0.001088867,-0.005704436,-0.019735965,-0.009303643,-0.009383497,-0.007018374,-0.018743185,-0.002365123,0.009359688,0.009359688,0.979729367,0.943822059,0.936423204,1.014886079,0.934461779
2017/5/9,3,4,4,4,3,-0.004238847,-0.006980881,-0.002606852,-0.002961625,0.001451943,-0.00186971,0.006101541,0.003321653,-0.004649598,-0.004649598,0.975576444,0.937233349,0.933982087,1.011880367,0.935818564
2017/5/10,3,4,4,4,3,-0.003049092,-0.003101921,-0.007472425,-0.005284233,-0.008189291,-0.004423525,-0.020984697,-0.003765766,0.012795407,0.012795407,0.972601822,0.934326125,0.927002976,1.006533356,0.928154874
2017/5/11,3,4,4,4,3,-0.002802384,-0.002039382,-0.005297576,-0.005518886,-0.00606151,0.005677562,-0.002242671,-0.011739072,-0.003818839,-0.003818839,0.969876218,0.932420677,0.922092108,1.000978414,0.922528854
2017/5/12,3,4,4,4,3,0.001895135,0.000949942,0.002719755,0.00384284,0.00489527,0.008559129,-0.001508691,-0.003663859,0.006403961,0.006403961,0.971714264,0.933306423,0.924599973,1.004825014,0.927044882
2017/5/15,3,4,4,4,3,0.000533814,8.51E-05,-0.002273745,0.000962301,0.011802771,0.004079306,0.005070108,0.007723465,0.006732662,0.006732662,0.972232978,0.933385881,0.922497669,1.005791958,0.93798658
2017/5/16,1,6,6,2,3,0,-0.000542175,0.001828847,0.005756415,0.026489103,0.008666771,0.020568388,0.017822332,0.005920715,0.005920715,0.972232978,0.932879823,0.924184776,1.011581713,0.962833003
2017/5/17,1,6,6,2,3,0.00170051,-0.000404993,0.008718763,-0.002130493,-0.000969562,-0.005448208,0.00214806,0.004478646,-0.003117622,-0.003117622,0.97388627,0.932502013,0.932242524,1.009426545,0.961899476
2017/5/18,1,6,6,2,3,-0.001697623,0.001318461,0.001511653,-0.000295008,-0.009688973,-0.003478036,-0.008519075,-0.006210936,-0.001169898,-0.001169898,0.972232978,0.933731481,0.933651751,1.009128756,0.952579658
2017/5/19,1,6,6,2,3,-0.00090027,0.000871576,-0.000304518,-0.001667065,0.001842699,0.001689174,-0.000220872,0.000153525,0.002063571,0.002063571,0.971357706,0.934545299,0.933367437,1.007446473,0.954334976
2017/5/22,1,6,6,2,3,-0.000700841,-0.003203203,-0.010133361,0.001194315,-0.007444969,0.002171071,-0.014421806,-0.009616039,0.006976837,0.006976837,0.970676939,0.93155176,0.923909288,1.008649682,0.947229982
2017/5/23,1,7,5,3,2,-0.000400761,-0.00284403,-0.008472931,-0.000479837,-0.018484082,0.003796273,-0.021044999,-0.022280356,0.002560917,0.002560917,0.970287929,0.928902399,0.916081068,1.008165694,0.929721305
2017/5/24,1,7,5,3,2,0,-0.001802127,0.004065676,-0.000800481,-0.013391924,-5.84E-06,0.005961963,-0.013386084,-0.019353887,-0.019353887,0.970287929,0.9272284,0.919805557,1.007358677,0.917270548
2017/5/25,1,7,5,3,2,-0.000200461,0.004310477,0.00515279,0.008629065,0.008609304,0.017957636,0.00888908,-0.009348332,-0.000279776,-0.000279776,0.970093424,0.931225197,0.924545122,1.01605124,0.925167609
2017/5/26,1,7,5,3,2,-0.000100251,-0.000409593,0.00083387,0.001873056,-0.008953535,-0.001500433,-0.002370616,-0.007453101,-0.006582919,-0.006582919,0.969996172,0.930843773,0.925316072,1.017954361,0.916884089
2017/5/31,1,7,5,3,2,0.000100261,-0.007248669,0.002721954,0.004985381,0.007427242,0.003577144,-0.002198073,0.003850098,0.009625316,0.009625316,0.970093424,0.924096394,0.92783474,1.023029251,0.923694009
2017/6/1,1,7,5,3,2,-0.000100251,-0.001675091,-0.001309693,-0.001349276,0.014786361,0.001391402,-0.01959101,0.013394959,0.034377371,0.034377371,0.969996172,0.922548448,0.926619562,1.021648902,0.937352082
2017/6/2,1,7,5,3,2,-0.00290756,-0.000828674,-0.000862683,-0.000189144,-0.000272431,-0.003210645,0.010949212,0.002938214,-0.011221643,-0.011221643,0.96717585,0.921783956,0.925820183,1.021455663,0.937096718
2017/6/5,1,7,5,3,2,0.00231272,0.000684046,-0.004345902,0.0016745,0.021869548,-0.005093919,0.007497592,0.026963467,0.014371956,0.014371956,0.969412657,0.922414499,0.92179666,1.023166091,0.9575906
2017/6/6,1,7,5,3,2,0.000300963,0.002940683,0.006971441,0.007195461,0.023623192,0.006956396,0.004422435,0.016666796,0.019200757,0.019200757,0.969704414,0.925127027,0.928222911,1.030528243,0.980211947
2017/6/7,1,7,5,3,2,0.009427339,0.00796519,0.010868615,0.01113517,0.025426523,0.011735302,0.019429874,0.013691222,0.005996649,0.005996649,0.978846147,0.93249584,0.938311408,1.04200335,1.005135329
2017/6/8,1,5,5,5,2,0.012339774,0.00214412,0.00153747,-0.000854764,-0.003734805,0.007671476,0.000664985,-0.011406281,-0.00439979,-0.00439979,0.990924887,0.934495223,0.939754033,1.041112683,1.001381345
2017/6/9,1,5,5,5,2,-0.00406312,0.003013524,0.008237402,0.007981216,0.009388381,0.00426568,0.001726806,0.005122701,0.007661575,0.007661575,0.98689864,0.937311346,0.947495165,1.049422028,1.010782694
2017/6/12,1,5,5,5,2,-0.002087287,-0.001554047,0.005061423,0.00084337,-0.004995581,-0.000497739,-0.011125313,-0.004497842,0.006129732,0.006129732,0.9848387,0.935854721,0.952290839,1.050307079,1.005733247
2017/6/13,1,5,5,5,2,0.011218863,0.001388933,0.012576271,0.007832534,-0.005206133,0.002204572,0.013078406,-0.007410705,-0.018284539,-0.018284539,0.99588747,0.93715456,0.964267107,1.058533645,1.000497266
2017/6/14,1,5,5,5,2,0.006769462,-0.001791947,-0.002519701,-6.17E-05,-0.006273154,-0.013111798,-0.002279241,0.006838644,-0.003993913,-0.003993913,1.002629093,0.935475229,0.961837443,1.058468346,0.994220992
2017/6/15,1,6,6,3,2,0.007667242,0.005241991,0.006747872,0.004635599,0.006181649,-0.001841428,0.009174666,0.008023077,-0.002993017,-0.002993017,1.010316493,0.940378981,0.968327799,1.06337498,1.000366917
2017/6/16,1,6,6,3,2,-0.006752901,0.001191479,0.00363931,0.005446834,-0.015546366,-0.002842334,-0.001356879,-0.012704032,-0.014189486,-0.014189486,1.003493925,0.941499423,0.971851843,1.069167007,0.984814847
2017/6/19,1,6,6,3,2,0.006607297,0.007031229,0.010174959,0.014213494,0.021576432,0.009921109,0.007385664,0.011655324,0.014190768,0.014190768,1.010124308,0.948119322,0.981740396,1.084363606,1.006063638
2017/6/20,1,6,6,3,2,0.007515221,0.011473054,0.008111554,0.045931493,-0.001497048,-0.002020446,0.001568327,0.000523399,-0.003065375,-0.003065375,1.017715615,0.958997146,0.989703836,1.134170045,1.004557513
2017/6/21,1,6,6,3,2,-0.003304693,0.001075571,-0.000656415,-0.019119081,0.011634555,0.011693252,0.001859266,-5.87E-05,0.009775289,0.009775289,1.014352377,0.960028615,0.989054179,1.112485757,1.016245092
2017/6/22,3,3,7,2,3,0.002616116,-0.005213167,-0.002937265,-0.012305441,0.022746699,0.00066333,-0.014124271,0.022083369,0.03687097,0.03687097,1.017006041,0.955023825,0.986149065,1.098796128,1.039361314
2017/6/23,3,3,7,2,3,-0.000732818,-0.008347753,-0.004137849,0.008020183,-0.006812757,0.009063208,0.002998829,-0.015875965,-0.009811585,-0.009811585,1.016260761,0.947051523,0.982068529,1.107608674,1.032280398
2017/6/26,3,3,7,2,3,0.012696917,0.011087159,0.01123273,0.010060251,0.027083619,0.012479022,0.016859363,0.014604597,0.010224256,0.010224256,1.029164139,0.957551633,0.99309984,1.118751495,1.060238287
2017/6/27,3,3,7,2,3,0.000992214,0.001734151,-0.002033967,0.005385102,-0.002228952,0.00180748,0.000250342,-0.004036432,-0.002479294,-0.002479294,1.03018529,0.959212172,0.991079907,1.124776085,1.057875067
2017/6/28,3,3,7,2,3,0.005575031,-0.007378054,-0.006827038,-0.008106165,-0.016510201,-0.007769299,-0.004410151,-0.008740902,-0.01210005,-0.01210005,1.035928605,0.952135053,0.984313768,1.115658465,1.040409337
2017/6/29,2,4,9,2,3,-0.002402529,-0.004256213,-0.008344063,-0.01255941,-0.001032653,0.00621474,0.005057335,-0.007247394,-0.006089988,-0.006089988,1.033439756,0.948082563,0.976100591,1.101646453,1.039334955
2017/6/30,2,4,9,2,3,-0.003241583,-0.002140574,-0.002536524,-0.007867831,-0.012130546,-0.00055331,0.003460852,-0.011577236,-0.015591398,-0.015591398,1.030089775,0.946053122,0.973624689,1.092978885,1.026727255
2017/7/3,2,4,9,2,3,0.000872828,0.009927533,0.005931785,0.000172603,0.005340238,-0.004349842,0.006392795,0.00969008,-0.001052557,-0.001052557,1.030988866,0.955445096,0.979400021,1.093167536,1.032210222
2017/7/4,2,4,9,2,3,0.00032404,-0.000782975,0.000478065,-0.001476355,0.001037863,-0.008455565,-0.004945446,0.009493428,0.00598331,0.00598331,1.031322948,0.954697006,0.979868238,1.091553633,1.033281515
2017/7/5,2,4,9,2,3,0.024860861,0.00484742,0.00450369,0.006108534,0.009890193,0.010966911,0.007664088,-0.001076719,0.002226105,0.002226105,1.056962524,0.959324824,0.984281261,1.098221426,1.043500869
2017/7/6,2,5,6,4,3,9.88E-05,0.00169327,0.00124156,-0.000119502,-0.001893467,0.000114764,0.001241532,-0.002008231,-0.003134999,-0.003134999,1.057066974,0.96094922,0.985503304,1.098090186,1.041525034
2017/7/7,2,5,6,4,3,-0.001199703,0.003500312,0.000476358,-0.000552279,0.006121265,-0.001139313,0.003927987,0.007260578,0.002193278,0.002193278,1.055798808,0.964312842,0.985972756,1.097483734,1.047900485
2017/7/10,2,5,6,4,3,0.002215031,-0.007754551,-0.008345026,-0.003927576,0.015821487,-0.000612703,-0.003123991,0.01643419,0.018945478,0.018945478,1.058137434,0.956835029,0.977744788,1.093173282,1.064479829
2017/7/11,2,5,6,4,3,-0.004184518,-0.002330384,-0.000813768,-0.000370723,-0.010010783,0.004685674,-0.012498067,-0.014696457,0.002487284,0.002487284,1.053709639,0.954605235,0.976949131,1.092768018,1.053823553
2017/7/12,2,5,6,4,3,-0.001258115,-0.006847207,-0.005746454,-0.004214878,-0.001555688,-0.003266309,0.000652636,0.001710621,-0.002208324,-0.002208324,1.052383952,0.948068856,0.971335137,1.088162133,1.052184132
