,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls,1,1,1,1,1
2018/1/22,4,0,3,1,5,0.002722582,0,0.003550301,0.013163668,0.006707043,0.011947543,0.011998635,-0.005240499,-0.005291592,-0.005291592,1.026527559,0.965919056,0.968128619,0.954989716,1.04004064
2018/1/23,4,0,3,1,5,-3.51E-05,0,0.010871518,0,0.007189832,0.010609694,0.001159486,-0.003419862,0.006030346,0.006030346,1.026491489,0.965919056,0.978653647,0.954989716,1.047518358
2018/1/24,4,0,3,1,5,0.003128363,0,0.01523752,0.009181464,0.003630116,0.001661111,0.006184107,0.001969005,-0.002553991,-0.002553991,1.029702726,0.965919056,0.993565902,0.963757919,1.051320971
2018/1/25,4,0,3,1,5,0.001902881,0,-0.002772072,0.012359454,0.006827607,-0.005651622,-0.001810988,0.012479229,0.008638595,0.008638595,1.031662128,0.965919056,0.990811665,0.975669441,1.058498977
2018/1/26,5,1,0,4,3,-0.000605989,-0.006180679,0,0.011321225,-0.003411816,0.003715854,0.000142572,-0.007127671,-0.003554389,-0.003554389,1.031036952,0.95994902,0.990811665,0.986715215,1.054887573
2018/1/29,5,1,0,4,3,-0.014795365,-0.007071051,0,-0.027013324,-0.019852952,-0.018095086,-0.011552988,-0.001757866,-0.008299964,-0.008299964,1.015782384,0.953161171,0.990811665,0.960060757,1.033944941
2018/1/30,5,1,0,4,3,0.000371412,-0.004804805,0,-0.007527532,-0.001359574,-0.010674055,0.000564195,0.009314481,-0.001923769,-0.001923769,1.016159658,0.948581418,0.990811665,0.952833869,1.032539216
2018/1/31,5,1,0,4,3,-0.00081829,-0.005431503,0,-0.001259964,-0.008180469,0.004652146,-0.019656479,-0.012832615,0.01147601,0.01147601,1.015328145,0.943429195,0.990811665,0.951633333,1.024092561
2018/2/1,5,1,0,4,3,-0.00369647,-0.049670596,0,-0.012756973,-0.003831472,-0.007016067,-0.033056836,0.003184595,0.029225364,0.029225364,1.011575015,0.896568504,0.990811665,0.939493372,1.020168779
2018/2/2,2,1,0,5,1,0.004997466,-0.00135196,0,0.003110706,0.005397254,0.005965755,0.003360213,-0.000568501,0.002037041,0.002037041,1.016630327,0.895356379,0.990811665,0.94241586,1.025674889
2018/2/5,2,1,0,5,1,0.011713724,-0.012184116,0,0.007467112,0.026446672,0.000683644,-0.001104108,0.025763029,0.02755078,0.02755078,1.028538854,0.884447254,0.990811665,0.949452985,1.052800576
2018/2/6,2,1,0,5,1,-0.024130091,-0.013704888,0,-0.011341729,-0.030841409,-0.029306412,-0.049007872,-0.001534997,0.018166463,0.018166463,1.003720118,0.872326003,0.990811665,0.938684546,1.020330723
2018/2/7,2,1,0,5,1,0.004607874,-0.002130616,0,0.002148715,-0.017141497,-0.023714777,0.001239425,0.00657328,-0.018380921,-0.018380921,1.008345133,0.870467411,0.990811665,0.940701512,1.002840727
2018/2/8,2,1,0,5,1,-0.003230123,0.001206833,0,-0.001298876,-0.002260799,-0.009492655,0.009656245,0.007231856,-0.011917044,-0.011917044,1.005088055,0.87151792,0.990811665,0.939479657,1.000573506
2018/2/9,7,2,1,1,2,-0.010252187,-0.015438704,-0.061343073,-0.002867596,-0.029408392,-0.042721302,-0.036691361,0.01331291,0.007282969,0.007282969,0.994783705,0.858062812,0.930032233,0.936785609,0.971148248
2018/2/12,7,2,1,1,2,0.007239342,0.021198778,0.023788468,0.002181674,0.005877972,0.012875425,0.025959063,-0.006997453,-0.020081091,-0.020081091,1.001985284,0.876252696,0.952156275,0.93882937,0.97685663
2018/2/13,7,2,1,1,2,0.003546127,-0.004576035,0.013734128,0.001979022,0.002037472,0.011704069,0.0066414,-0.009666597,-0.004603927,-0.004603927,1.005538451,0.872242933,0.965233312,0.940687334,0.978846948
2018/2/14,7,2,1,1,2,0.004202513,-0.002882717,0.000511247,0.002172625,0.002159281,0.007960606,0.003116639,-0.005801325,-0.000957358,-0.000957358,1.00976424,0.869728503,0.965726785,0.942731095,0.980960554
2018/2/22,7,2,1,1,2,0.001031469,0.003144063,0.023420201,0.002167915,0.016104424,0.02162109,0.02100844,-0.005516667,-0.004904016,-0.004904016,1.01080578,0.872462984,0.9883443,0.944774856,0.996758358
2018/2/23,7,0,3,3,0,0.000708095,0,0.000190746,-0.000854555,0,0.00453028,0.003735706,-0.00453028,-0.003735706,-0.003735706,1.011521526,0.872462984,0.988532823,0.943967493,0.996758358
2018/2/26,7,0,3,3,0,0.003890983,0,0.010189847,0.007478604,0,0.011625879,0.022381682,-0.011625879,-0.022381682,-0.022381682,1.015457339,0.872462984,0.998605821,0.951027052,0.996758358
2018/2/27,7,0,3,3,0,-0.001796413,0,-0.00246032,-0.004154453,0,-0.014432719,-0.003170981,0.014432719,0.003170981,0.003170981,1.013633158,0.872462984,0.996148931,0.947076055,0.996758358
2018/2/28,7,0,3,3,0,-0.002331508,0,0.000327597,-0.006048026,0,-0.008706621,0.002182825,0.008706621,-0.002182825,-0.002182825,1.011269865,0.872462984,0.996475267,0.941348114,0.996758358
2018/3/1,7,0,3,3,0,-0.000907864,0,-0.001460871,0.000127809,0,0.006325119,0.011048064,-0.006325119,-0.011048064,-0.011048064,1.010351769,0.872462984,0.995019544,0.941468427,0.996758358
2018/3/2,7,0,1,3,2,-0.002257634,0,-0.00314065,-0.013100602,-0.00143699,-0.008058601,-0.00556465,0.006621611,0.004127661,0.004127661,1.008070764,0.872462984,0.991894536,0.929134624,0.995326026
2018/3/5,7,0,1,3,2,2.43E-05,0,-0.006811989,0.003447269,-0.000487948,0.00040832,0.001281302,-0.000896267,-0.00176925,-0.00176925,1.008095219,0.872462984,0.985137761,0.932337601,0.994840359
2018/3/6,7,0,1,3,2,0.00165717,0,0.020576132,0.011879249,-0.002135173,0.012060427,0.013436454,-0.0141956,-0.015571627,-0.015571627,1.009765804,0.872462984,1.005408086,0.943413072,0.992716203
2018/3/7,7,0,1,3,2,-0.00018103,0,0.00109207,-0.003947507,-0.003609438,-0.007355111,-0.00961504,0.003745673,0.006005602,0.006005602,1.009583006,0.872462984,1.006506061,0.939688942,0.989133055
2018/3/8,7,0,1,3,2,0.002277685,0,8.39E-05,0.005767961,0.000693506,0.010144551,0.00739671,-0.009451045,-0.006703204,-0.006703204,1.011882518,0.872462984,1.006590521,0.945109032,0.989819024
2018/3/9,6,1,1,4,1,1.26E-05,-0.003000273,0.002349387,0.002155625,0.005397841,0.007668727,0.01230855,-0.002270886,-0.00691071,-0.00691071,1.011895297,0.869845357,1.008955392,0.947146332,0.99516191
2018/3/12,6,1,1,4,1,0.002833983,0.019514864,0.010547464,0.017447923,0.008053291,0.004575467,0.014306474,0.003477824,-0.006253183,-0.006253183,1.014762991,0.886820271,1.019597313,0.963672069,1.003176238
2018/3/13,6,1,1,4,1,0.001189911,-0.007692308,0.000331345,-0.007015245,-0.001972581,-0.00882338,-0.006612366,0.006850799,0.004639785,0.004639785,1.015970469,0.879998577,1.019935151,0.956911674,1.001197392
2018/3/14,6,1,1,4,1,-0.000550128,-0.003605553,-0.017058629,-0.002855592,-0.005534144,-0.004377635,-0.010365917,-0.001156508,0.004831773,0.004831773,1.015411555,0.876825696,1.002536456,0.954179124,0.995656622
2018/3/15,6,1,1,4,1,-0.001538139,-0.005427899,0.001010952,0.000922402,0.001589983,0.005602282,-0.001488047,-0.004012299,0.00307803,0.00307803,1.013849711,0.872066374,1.003549972,0.955059261,0.997239699
2018/3/16,7,0,2,3,1,0.000638021,0,0.003725416,0.000620214,-0.006449052,-0.009701769,-0.005469158,0.003252717,-0.000979894,-0.000979894,1.014496568,0.872066374,1.007288613,0.955651602,0.990808448
2018/3/19,7,0,2,3,1,-0.00166091,0,-0.000454325,0.003447156,-0.001497903,0.004395501,0.001223498,-0.005893404,-0.002721401,-0.002721401,1.012811581,0.872066374,1.006830977,0.958945882,0.989324313
2018/3/20,7,0,2,3,1,0.000597845,0,-0.002921801,-0.003368945,0.0020002,0.000846782,0.003228883,0.001153418,-0.001228683,-0.001228683,1.013417085,0.872066374,1.003889217,0.955715246,0.991303159
2018/3/21,7,0,2,3,1,0.001054427,0,0.001344931,-0.005844844,0.000399241,-0.004083184,-0.007207995,0.004482426,0.007607237,0.007607237,1.01448566,0.872066374,1.005239378,0.95012924,0.991698929
2018/3/22,7,0,2,3,1,-0.000815691,0,1.34E-05,-0.005600331,0.000399082,-0.010022039,-0.004563401,0.010421121,0.004962484,0.004962484,1.013658153,0.872066374,1.00525284,0.944808202,0.992094698
2018/3/23,6,2,1,3,1,-0.007206641,-0.007744531,-0.036465287,-0.019549553,-0.000997307,-0.028706456,-0.051478145,0.027709149,0.050480837,0.050480837,1.006353083,0.865312629,0.968596006,0.926337624,0.991105275
2018/3/26,6,2,1,3,1,0.000141792,0.001913818,-0.000779423,0.001091453,-0.000998303,-0.006414951,0.020011577,0.005416648,-0.02100988,-0.02100988,1.006495775,0.86696868,0.96784106,0.927348677,0.990115851
2018/3/27,6,2,1,3,1,0.00093007,0.011750343,0.009967065,0.001169911,0.002098531,0.008603337,0.022331169,-0.006504806,-0.020232638,-0.020232638,1.007431887,0.877155859,0.977487595,0.928433593,0.99219364
2018/3/28,6,2,1,3,1,-0.001834131,0.000211105,-0.005063074,-0.001315944,-0.000398883,-0.018028401,-0.010180984,0.017629518,0.009782101,0.009782101,1.005584125,0.877341031,0.972538503,0.927211826,0.991797871
2018/3/29,6,2,1,3,1,0.000243469,-0.00696868,-0.006037606,0.002787849,-0.000598563,0.013357726,0.010299096,-0.013956289,-0.010897659,-0.010897659,1.005828954,0.871227122,0.966666699,0.929796753,0.991204217
2018/3/30,7,0,1,3,2,0.003150703,0,0.00607428,0.008418695,0.008429061,0.001142769,0.01323643,0.007286291,-0.004807369,-0.004807369,1.008998023,0.871227122,0.972538503,0.937624429,0.999559137
2018/4/2,7,0,1,3,2,-0.000446614,0,0.000172503,0.016433391,-0.00276493,-0.002970373,0.001180753,0.000205444,-0.003945683,-0.003945683,1.00854739,0.871227122,0.972706269,0.953032778,0.996795427
2018/4/3,7,0,1,3,2,0.001314261,0,0.010952052,-0.002135095,-0.000328039,-0.006287755,-0.010168312,0.005959716,0.009840273,0.009840273,1.009872884,0.871227122,0.983359399,0.950997962,0.996468439
2018/4/4,7,0,1,3,2,0.002226614,0,-0.010833404,0.003084271,-0.00106907,-0.001972826,-0.006934325,0.000903756,0.005865256,0.005865256,1.012121481,0.871227122,0.972706269,0.953931097,0.995403144
2018/4/9,7,0,1,3,2,0.000961366,0,-0.001293549,0.005039,0.0016047,-0.000500667,0.001322767,0.002105367,0.000281933,0.000281933,1.013094501,0.871227122,0.971448025,0.958737956,0.997000468
2018/4/10,7,1,2,0,3,0.000219279,0.002935843,0.000333344,0,-0.000387299,0.019268453,0.00632131,-0.019655752,-0.006708609,-0.006708609,1.013316651,0.873784908,0.971771852,0.958737956,0.99661433
2018/4/11,7,1,2,0,3,-0.001694485,-0.000172191,0.011165907,0,-0.007155588,0.002844287,0.0037716,-0.009999876,-0.010927188,-0.010927188,1.0115996,0.87363445,0.982622567,0.958737956,0.989482968
2018/4/12,7,1,2,0,3,-0.000868328,-0.003874968,-0.006381267,0,-0.00142717,-0.010080389,-0.005794687,0.00865322,0.004367518,0.004367518,1.0107212,0.870249145,0.97635219,0.958737956,0.988070808
2018/4/13,7,1,2,0,3,-0.001152928,0.00242047,-0.002152652,0,-0.003794066,-0.007053742,-0.003990852,0.003259676,0.000196785,0.000196785,1.009555912,0.872355557,0.974250443,0.958737956,0.984322002
2018/4/16,7,1,2,0,3,-0.001037813,-0.004311832,-0.0114423,0,-0.001544429,-0.016088284,-0.002452221,0.014543855,0.000907792,0.000907792,1.008508181,0.868594107,0.963102778,0.958737956,0.982801787
2018/4/17,7,1,1,1,3,-0.000695849,-0.012298632,0.001239596,-0.002250375,-0.006234906,-0.015810505,-0.020216519,0.009575598,0.013981612,0.013981612,1.007806412,0.857911588,0.964296636,0.956580436,0.976674109
2018/4/18,7,1,1,1,3,0.003275396,-0.00657664,-0.004686947,0.00785231,0.005881208,0.004705707,0.013546409,0.001175501,-0.007665201,-0.007665201,1.011107377,0.852269412,0.959777029,0.964091802,0.982418133
2018/4/19,7,1,1,1,3,-0.001172459,-0.000441345,-0.003465127,-0.001657688,0.005333592,0.012096817,0.005706237,-0.006763225,-0.000372645,-0.000372645,1.009921895,0.851893267,0.95645128,0.962493639,0.98765795
2018/4/20,7,1,1,1,3,-0.006855192,-0.012628047,-0.01506776,-8.30E-05,-0.006695894,-0.013376742,-0.020632068,0.006680848,0.013936174,0.013936174,1.002998686,0.841135519,0.942039701,0.962413731,0.981044697
2018/4/23,7,1,1,1,3,-0.017192652,-0.019676236,-0.009233276,-0.000249087,-0.007019304,0.001457117,-0.009678889,-0.008476421,0.002659586,0.002659586,0.985754479,0.824585138,0.933341588,0.962174007,0.974158446
2018/4/24,7,0,2,1,4,0.00406478,0,0.009842941,0.020181048,0.003513796,0.020486787,0.022883213,-0.016972991,-0.019369417,-0.019369417,0.989761354,0.824585138,0.942528415,0.981591686,0.97758144
2018/4/25,7,0,2,1,4,-0.000946491,0,0.005939525,0.003744709,-0.004737926,-0.003848065,0.000374338,-0.00088986,-0.005112263,-0.005112263,0.988824554,0.824585138,0.948126586,0.985267461,0.972949732
2018/4/26,7,0,2,1,4,-0.003906886,0,-0.01116231,-0.005028386,-0.001410491,-0.019121373,-0.018699806,0.017710881,0.017289315,0.017289315,0.984961328,0.824585138,0.937543303,0.980313156,0.971577395
2018/4/27,7,0,2,1,4,0.000795632,0,0.004467683,0.000815129,0.000187303,0.000370125,0.00222299,-0.000182822,-0.002035687,-0.002035687,0.985744995,0.824585138,0.94173195,0.981112238,0.971759374
2018/5/2,7,0,2,1,4,-0.000730567,0,-0.005623714,-0.011809741,-0.001066492,0.001802027,-0.000965709,-0.002868519,-0.000100783,-0.000100783,0.985024843,0.824585138,0.936435919,0.969525556,0.970723
2018/5/3,7,1,1,3,3,-0.001064411,0.004642957,0.003946765,0.003083518,-0.000811009,0.007798281,0.009442695,-0.00860929,-0.010253704,-0.010253704,0.983976372,0.828413651,0.940131811,0.972515105,0.969935735
2018/5/4,7,1,1,3,3,0.001118397,0.00268047,0.000639971,0.000502061,0.00184188,-0.004851041,-0.000223327,0.006692921,0.002065207,0.002065207,0.985076849,0.830634189,0.940733468,0.973003368,0.97172224
2018/5/7,7,1,1,3,3,0.004926143,0.020556785,-0.001553221,0.011239302,0.000904757,0.015787103,0.018589374,-0.014882346,-0.017684617,-0.017684617,0.989929478,0.847709357,0.939272301,0.983939247,0.972601413
2018/5/8,7,1,1,3,3,0.001207278,0.002709782,0.005032943,0.003078548,0.002506386,0.011603494,0.003766319,-0.009097108,-0.001259933,-0.001259933,0.991124597,0.850006465,0.943999605,0.986968351,0.975039127
2018/5/9,7,1,1,3,3,-0.002442557,0.00135123,0.001092598,-0.001783431,0.00159789,-0.001820207,-0.002082157,0.003418097,0.003680048,0.003680048,0.988703719,0.851155019,0.945031017,0.985208161,0.976597133
2018/5/10,5,3,1,3,3,-0.001515429,-0.004454398,-0.000702124,-0.008701441,0.000252573,0.005537734,0.001880837,-0.005285161,-0.001628265,-0.001628265,0.987205409,0.847363635,0.944367488,0.97663543,0.976843794
2018/5/11,5,3,1,3,3,-0.001334137,-0.000216442,-0.006762691,-0.003399125,0.000100064,-0.005193858,-0.008149893,0.005293922,0.008249957,0.008249957,0.985888341,0.84718023,0.937981022,0.973315724,0.976941541
2018/5/14,5,3,1,3,3,0.00190505,0.001046727,-0.004863383,-0.004566675,-0.001001412,0.009411698,-0.003970731,-0.01041311,0.002969319,0.002969319,0.987766508,0.848066997,0.933419261,0.968870908,0.97596322
2018/5/15,5,3,1,3,3,0.001665962,0.000541283,0.009330016,0.007135854,-0.00099393,0.003788412,0.008884718,-0.004782342,-0.009878649,-0.009878649,0.989412089,0.848526041,0.942128078,0.975784629,0.974993181
2018/5/16,5,3,1,3,3,1.38E-05,-0.001983415,0.001848754,-0.000996426,9.36E-05,-0.007966158,-0.002740604,0.008059742,0.002834189,0.002834189,0.989425715,0.846843061,0.943869841,0.974812332,0.975084425
2018/5/17,5,2,4,1,3,0.001474811,0.000570423,-0.000716959,-0.0087308,-0.001283087,-0.007395629,-0.005044911,0.006112542,0.003761824,0.003761824,0.990884931,0.84732612,0.943193125,0.96630144,0.973833307
2018/5/18,5,2,4,1,3,-0.000390658,0.00242175,0.000133873,0.004240744,-0.001626891,0.010095625,0.003577299,-0.011722516,-0.00520419,-0.00520419,0.990497833,0.849378132,0.943319394,0.970399276,0.972248986
2018/5/21,5,2,4,1,3,0.001446151,0.002937903,-0.003680208,0.00503492,-0.000912458,0.004657884,0.012852055,-0.005570342,-0.013764514,-0.013764514,0.991930243,0.851873523,0.939847782,0.975285159,0.97136185
2018/5/22,5,2,4,1,3,0.000485173,-0.001707031,-0.000704688,-0.007756949,-0.003522362,-0.003832971,0.003410625,0.000310609,-0.006932987,-0.006932987,0.9924115,0.850419348,0.939185483,0.967719922,0.967940362
2018/5/23,5,2,4,1,3,-0.00574997,-0.004736834,-0.002814252,-0.00985342,-0.003375758,-0.013217415,-0.012975737,0.009841657,0.009599979,0.009599979,0.986705164,0.846391053,0.936542378,0.958184571,0.964672829
2018/5/24,4,3,2,3,4,-0.001708952,-0.004419802,-0.005406736,-0.004812146,-0.001929813,-0.00709805,-0.003530184,0.005168237,0.001600371,0.001600371,0.985018932,0.842650172,0.931478741,0.953573646,0.962811191
2018/5/25,4,3,2,3,4,-0.002540489,-0.001832693,-0.012217616,0.002235372,-0.005969612,-0.002800989,-0.012485357,-0.003168623,0.006515745,0.006515745,0.982516502,0.841105853,0.920098291,0.955705238,0.957063582
2018/5/28,4,3,2,3,4,-0.005026891,-0.003460409,-0.003427588,-0.002102973,-0.004569106,0.004391458,-0.004484775,-0.008960564,-8.43E-05,-8.43E-05,0.977577499,0.838195282,0.916944573,0.953695416,0.952690657
2018/5/29,4,3,2,3,4,-0.004065613,-0.008316139,-0.015524845,-0.005582732,-0.00253472,-0.007630581,-0.009473355,0.005095861,0.006938636,0.006938636,0.973603047,0.831224734,0.90270915,0.94837119,0.950275853
2018/5/30,4,3,2,3,4,-0.009122516,-0.002752674,-0.019588289,-0.018170034,-0.003927935,-0.021198682,-0.026195066,0.017270748,0.022267132,0.022267132,0.964721338,0.828936643,0.885026622,0.931139253,0.946543232
2018/5/31,6,3,3,0,3,-0.002802228,0.001561865,0.015640517,0,-0.000498868,0.021220024,0.012650921,-0.021718892,-0.01314979,-0.01314979,0.962017969,0.83023133,0.898868896,0.931139253,0.946071031
2018/6/1,6,3,3,0,3,-0.000784423,-0.006510423,-0.002273556,0,-0.001780531,-0.008360553,-0.012053218,0.006580022,0.010272686,0.010272686,0.96126334,0.824826172,0.896825268,0.931139253,0.944386522
2018/6/4,6,3,3,0,3,-0.003369722,-0.002237628,-0.005864752,0,-0.0052061,0.009810136,-0.000346519,-0.015016235,-0.004859581,-0.004859581,0.95802415,0.822980518,0.89156561,0.931139253,0.939469952
2018/6/5,6,3,3,0,3,0.005036168,0.002567589,0.007103654,0,0.003383352,0.009911807,0.016879723,-0.006528455,-0.013496371,-0.013496371,0.96284892,0.825093594,0.897898983,0.931139253,0.942648509
2018/6/6,6,3,3,0,3,0.001895413,-0.001731279,0.002907075,0,0.006151296,-0.002072649,-0.000834043,0.008223945,0.006985339,0.006985339,0.964673917,0.823665127,0.900509243,0.931139253,0.948447019
2018/6/7,5,3,2,1,5,0.002598325,0.003597338,0.002938317,0.008622876,0.004812066,-0.001652182,-0.006276129,0.006464248,0.011088195,0.011088195,0.967180454,0.826628128,0.903155225,0.939168351,0.953011009
2018/6/8,5,3,2,1,5,-0.002996269,-0.005939911,-0.003420916,-0.002682089,-0.00087722,-0.013414217,-0.011976257,0.012536997,0.011099037,0.011099037,0.964282521,0.821718031,0.900065607,0.936649418,0.952175009
2018/6/11,5,3,2,1,5,-0.000640803,-0.002521366,-0.000244203,0.004202034,-0.002773086,9.52E-05,-0.006515796,-0.002868334,0.003742709,0.003742709,0.963664606,0.81964618,0.899845808,0.940585251,0.949534546
2018/6/12,5,3,2,1,5,8.76E-06,0.000258251,0.003071469,0.025106703,0.005101827,0.01216144,0.010828498,-0.007059613,-0.005726672,-0.005726672,0.963673043,0.819857854,0.902609657,0.964200246,0.954378906
2018/6/13,5,3,2,1,5,-0.00406961,-0.000158594,0.002944151,-0.008735407,-0.003433251,-0.009830238,-0.015163305,0.006396988,0.011730054,0.011730054,0.95975127,0.81972783,0.905267076,0.955777564,0.951102284
2018/6/14,6,2,0,1,6,-0.007833287,-0.000802796,0,-0.00529789,-0.002205501,-0.003951599,-0.003583008,0.001746098,0.001377508,0.001377508,0.952233263,0.819069756,0.905267076,0.95071396,0.949004627
2018/6/15,6,2,0,1,6,-0.005413305,0.000378394,0,-0.00981125,-0.001433389,-0.005284401,-0.018432305,0.003851012,0.016998917,0.016998917,0.947078533,0.819379687,0.905267076,0.941386267,0.947644335
2018/6/19,6,2,0,1,6,-0.027450206,-0.004726345,0,-0.031990186,-0.020209894,-0.035250424,-0.062407571,0.015040531,0.042197678,0.042197678,0.921081033,0.815507016,0.905267076,0.911271145,0.928492544
2018/6/20,6,2,0,1,6,0.001107913,0.000906575,0,0.005459154,0.002701686,0.003954578,0.01102357,-0.001252892,-0.008321884,-0.008321884,0.922101511,0.816246334,0.905267076,0.916245915,0.931001039
2018/6/21,6,2,0,1,6,0.000210794,4.76E-05,0,0.004169091,-0.003958482,-0.011682217,-0.020994962,0.007723735,0.01703648,0.01703648,0.922295884,0.81628521,0.905267076,0.920065827,0.927315687
2018/6/22,8,1,1,0,5,0.007056574,0,0.011007048,0,0.007703446,0.004433658,0.013925431,0.003269789,-0.006221985,-0.006221985,0.928804133,0.81628521,0.915231394,0.920065827,0.934459214
2018/6/25,8,1,1,0,5,0.001090363,0,0.001241524,0,-0.00121615,-0.013416831,-0.006800229,0.01220068,0.005584079,0.005584079,0.929816867,0.81628521,0.916367676,0.920065827,0.933322771
2018/6/26,8,1,1,0,5,0.001799031,0,0.006009157,0,-0.001701584,-0.008248888,0.006878009,0.006547304,-0.008579593,-0.008579593,0.931489637,0.81628521,0.921874273,0.920065827,0.931734644
2018/6/27,8,1,1,0,5,-0.006819291,0,-0.003413293,0,-0.000589339,-0.020347709,-0.009840551,0.01975837,0.009251212,0.009251212,0.925137538,0.81628521,0.918727646,0.920065827,0.931185536
2018/6/28,8,1,1,0,5,-0.002478369,0,0.001712492,0,-0.010521729,-0.010328799,-0.010644877,-0.00019293,0.000123148,0.000123148,0.922844706,0.81628521,0.92030096,0.920065827,0.921387855
2018/6/29,6,2,0,2,4,0.007682,0.001757052,0,0.022623584,0.01306339,0.02554381,0.032175363,-0.01248042,-0.019111973,-0.019111973,0.929933999,0.817719466,0.92030096,0.940881014,0.933424304
2018/7/2,6,2,0,2,4,-0.005706644,-0.003407155,0,-0.019171728,-0.005426576,-0.029342235,-0.015136764,0.023915659,0.009710188,0.009710188,0.924627197,0.814933369,0.92030096,0.922842699,0.928359006
2018/7/3,6,2,0,2,4,0.000401723,0,0,0.004908006,0.010458724,0.000387328,0.011354835,0.010071395,-0.000896111,-0.000896111,0.924998641,0.814933369,0.92030096,0.927372016,0.938068456
2018/7/4,6,2,0,2,4,8.60E-05,-0.003811702,0,-0.015034251,-0.002109686,-0.013354726,-0.014583049,0.01124504,0.012473363,0.012473363,0.9250782,0.811827086,0.92030096,0.913429673,0.936089427
2018/7/5,6,2,0,2,4,0.001570779,-0.007201844,0,-0.001285634,-0.005910901,-0.006335191,-0.027059324,0.00042429,0.021148423,0.021148423,0.926531293,0.805980434,0.92030096,0.912255337,0.930556294
2018/7/6,7,1,1,3,2,-0.003305215,0,0.001795511,-0.001557064,-0.003412704,0.006785462,0.002783598,-0.010198167,-0.006196302,-0.006196302,0.923468909,0.805980434,0.921953371,0.910834898,0.927380581
2018/7/9,7,1,1,3,2,0.008837324,0,0.003186299,0.012679432,0.013656334,0.027951455,0.022198962,-0.014295121,-0.008542628,-0.008542628,0.931629903,0.805980434,0.92489099,0.922383766,0.940045199
2018/7/10,7,1,1,3,2,0.001397493,0,0.004069479,0.001674956,0.000825057,0.002410976,0.005673953,-0.001585919,-0.004848896,-0.004848896,0.932931849,0.805980434,0.928654814,0.923928718,0.940820791
2018/7/11,7,1,1,3,2,-0.007393885,0,-0.004052985,0.002109624,-0.008572185,-0.017300549,-0.019540429,0.008728364,0.010968244,0.010968244,0.926033858,0.805980434,0.92489099,0.92587786,0.932755901
2018/7/12,7,1,1,3,2,0.008727423,0,0.003076923,0.016589132,0.015087794,0.02157868,0.027072214,-0.006490887,-0.01198442,-0.01198442,0.934115748,0.805980434,0.927736808,0.94123737,0.946829129
2018/7/13,11,1,2,2,2,0.002999044,0,-0.001038987,0.010532576,0.001008336,0.003340936,0.006126631,-0.0023326,-0.005118295,-0.005118295,0.936917202,0.805980434,0.926772902,0.951151024,0.947783851
2018/7/16,11,1,2,2,2,-0.000629022,0,-0.003317779,-0.003856755,0.002215199,-0.005898033,-0.001727454,0.008113232,0.003942653,0.003942653,0.936327861,0.805980434,0.923698074,0.947482668,0.949883381
2018/7/17,11,1,2,2,2,0.001523323,0,-0.005759259,-0.001895153,0.009115752,-0.006540729,0.000192485,0.015656481,0.008923267,0.008923267,0.937754191,0.805980434,0.918378257,0.945687043,0.958542283
2018/7/18,11,1,2,2,2,0.000603831,0,0.001493777,0.000247287,-0.003627774,-0.005235724,-0.007613256,0.001607949,0.003985482,0.003985482,0.938320436,0.805980434,0.91975011,0.9459209,0.955064908
2018/7/19,11,1,2,2,2,0.006757014,0,0.004638011,0.001898434,0.003859519,-0.00086847,-0.008786729,0.00472799,0.012646249,0.012646249,0.94466068,0.805980434,0.924015921,0.947716669,0.958750999
2018/7/20,9,2,0,3,2,0.008647738,0.004660387,0,0.002221207,-0.001033117,0.018828354,0.012505551,-0.019861471,-0.013538669,-0.013538669,0.952829858,0.809736615,0.924015921,0.949821743,0.957760497
2018/7/23,9,2,0,3,2,0.007494353,-4.91E-05,0,0.007818901,0.003523524,0.009407682,0.007487561,-0.005884158,-0.003964037,-0.003964037,0.959970701,0.80969684,0.924015921,0.957248305,0.961135189
2018/7/24,9,2,0,3,2,-0.001140991,0.002358027,0,0.003477616,-0.007248716,0.0158718,0.017383966,-0.023120516,-0.024632682,-0.024632682,0.958875384,0.811606127,0.924015921,0.960577247,0.954168193
2018/7/25,9,2,0,3,2,0.009073604,0.001858009,0,-0.003796128,-0.00389949,-0.001105617,0.000757827,-0.002793873,-0.004657317,-0.004657317,0.967575839,0.813114098,0.924015921,0.956930773,0.950447424
2018/7/26,9,2,0,3,2,-0.006382354,-0.004481684,0,-0.003498296,-0.003176422,-0.011599469,-0.006626908,0.008423047,0.003450486,0.003450486,0.961400427,0.809469978,0.924015921,0.953583146,0.947428402
2018/7/27,10,2,0,2,4,-0.006569781,-0.005360301,0,-0.002785411,-0.005780461,-0.004247437,-0.004587104,-0.001533023,-0.001193357,-0.001193357,0.955084237,0.805130976,0.924015921,0.950927025,0.94195183
2018/7/30,10,2,0,2,4,-0.014963753,-0.004412915,0,0.003060295,-0.003080771,-0.001746549,-0.012218795,-0.001334222,0.009138024,0.009138024,0.940792592,0.801578001,0.924015921,0.953837143,0.939049892
2018/7/31,10,2,0,2,4,0.002117971,0.000676285,0,0.003871576,0.000439501,0.00073398,0.000688505,-0.000294479,-0.000249004,-0.000249004,0.942785163,0.802120097,0.924015921,0.957529996,0.939462605
