,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls,1,1,1,1,1
2017/4/5,3,3,3,3,3,-0.000699974,-0.001136793,0.002592482,0.007944186,0.017412777,0.013842392,0.021606929,0.003570385,-0.004194152,-0.004194152,0.993499944,1.006084103,0.950063407,0.96900579,1.002170719
2017/4/6,3,3,3,3,3,-0.003666952,-0.000523741,0.000225658,0.002410477,0.003173064,0.002899634,0.003009188,0.000273429,0.000163876,0.000163876,0.989856828,1.005557176,0.950277796,0.971341556,1.005350671
2017/4/7,3,3,3,3,3,0.001066329,-0.004380514,-0.000391557,-0.002728019,0.007457634,0.00097039,0.002908692,0.006487244,0.004548942,0.004548942,0.990912341,1.001152319,0.949905708,0.968691718,1.012848208
2017/4/10,3,3,4,3,3,-0.002203986,0.002835594,-0.00162995,-0.007496147,0.006472326,-0.003502527,-0.001852941,0.009974854,0.008325268,0.008325268,0.988728384,1.00399118,0.948357409,0.961430263,1.019403692
2017/4/11,3,3,4,3,3,-0.001541871,0.002750292,0.011113789,0.004498661,-0.002948299,0.00347775,0.009537747,-0.006426049,-0.012486047,-0.012486047,0.987203892,1.006752449,0.958897253,0.965755412,1.016398185
2017/4/12,3,3,4,3,3,0.000326208,-0.004217574,0.009736498,0.000505976,-0.006398627,-0.002243179,-0.007948205,-0.004155448,0.001549578,0.001549578,0.987525926,1.002506396,0.968233555,0.966244061,1.009894632
2017/4/13,3,3,4,3,3,0.000311562,-0.001075973,-0.004679672,-0.000530977,0.003146703,0.001461772,0.005963677,0.001684931,-0.002816974,-0.002816974,0.987833601,1.001427726,0.963702539,0.965731007,1.013072471
2017/4/14,3,3,4,3,3,-0.003632868,-0.003873907,-0.006148436,-0.006889293,-0.0126082,-0.007986752,-0.01323216,-0.004621448,0.00062396,0.00062396,0.984244932,0.997548289,0.957777276,0.959077803,1.00029945
2017/4/17,3,4,3,4,3,-0.007083173,-0.012117244,-0.002569021,-0.011923104,-0.014776565,-0.001881543,-0.010961741,-0.012895022,-0.003814824,-0.003814824,0.977273355,0.985460753,0.955316726,0.947642619,0.985518461
2017/4/18,3,4,3,4,3,7.29E-05,-0.004512667,0.000153179,-0.002368415,-0.002876553,-0.004942614,-0.005945854,0.002066061,0.003069301,0.003069301,0.977344625,0.981013697,0.95546306,0.945398208,0.982683565
2017/4/19,3,4,3,4,3,0.000968907,-0.004229875,-3.49E-05,-0.007463832,-0.002674997,-0.004868977,-0.010526299,0.00219398,0.007851303,0.007851303,0.978291581,0.976864131,0.955429696,0.938341914,0.98005489
2017/4/20,3,4,3,4,3,0.005560896,0.00388834,-1.93E-05,0.000810169,0.001791311,0.00454746,-0.000453497,-0.002756148,0.002244808,0.002244808,0.983731758,0.980662511,0.955411302,0.93910213,0.981810473
2017/4/21,3,4,3,4,3,-0.000338459,0.001867594,0.001173383,-0.003569272,-0.004194264,0.001513773,-0.007413627,-0.005708036,0.003219363,0.003219363,0.983398805,0.98249399,0.956532365,0.935750219,0.977692501
2017/4/24,3,4,3,4,3,-0.00770967,-0.007542879,-0.004292372,-0.011122048,-0.008280378,-0.010248674,-0.025743131,0.001968296,0.017462753,0.017462753,0.975817125,0.975083157,0.952426572,0.92534276,0.969596838
2017/4/25,3,4,3,4,3,0.006425558,0.003621927,-0.001267862,0.001250836,0.001336683,0.002829864,0.003575786,-0.001493181,-0.002239103,-0.002239103,0.982087295,0.978614838,0.951219027,0.926500212,0.970892882
2017/4/26,3,4,3,4,3,0.009358784,0.003921859,-0.001341593,0.001737795,-0.002270895,0.001223492,0.002587469,-0.003494387,-0.004858364,-0.004858364,0.991278438,0.982452827,0.949942878,0.92811028,0.968688087
2017/4/27,3,4,3,4,3,-0.001416248,-0.001735349,-0.001845589,0.005301286,0.001806782,0.000447001,0.002574315,0.001359781,-0.000767533,-0.000767533,0.989874542,0.980747929,0.948189674,0.933030458,0.970438295
2017/4/28,3,4,3,4,3,0.013595652,0.002283541,0.003053488,0.005815157,-0.001090396,-0.002022212,0.003158762,0.000931816,-0.004249158,-0.004249158,1.003332532,0.982987507,0.95108496,0.938456176,0.969380133
2017/5/2,3,4,3,4,3,-0.004357277,-0.000784797,-0.002466239,-0.001514244,0.004101572,-0.003828767,0.000685785,0.007930339,0.003415787,0.003415787,0.998960734,0.982216061,0.948739357,0.937035124,0.973356116
2017/5/3,3,4,3,4,3,-0.005900803,0.004712335,0.001242168,-0.002412687,0.000785418,-0.003925197,-0.002998655,0.004710614,0.003784073,0.003784073,0.993066064,0.986844592,0.94991785,0.934774351,0.974120607
2017/5/4,3,4,3,4,3,-0.001668065,0.000427132,-0.006450564,0.001308017,0.021997806,-0.002560699,-0.003415905,0.024558506,0.025413711,0.025413711,0.991409565,0.987266105,0.943790344,0.935997052,0.995549123
2017/5/5,3,4,3,4,3,-0.001981858,0.000313916,-0.007780668,-0.004616311,-0.009308958,-0.006415246,-0.014026174,-0.002893712,0.004717216,0.004717216,0.989444732,0.987576024,0.936447025,0.931676198,0.986281598
2017/5/8,3,4,3,4,3,-0.002363112,-0.028600824,-0.004155326,-0.004151379,-0.010971319,-0.007018374,-0.018743185,-0.003952945,0.007771866,0.007771866,0.987106563,0.959330536,0.932555783,0.927808457,0.975460788
2017/5/9,3,4,3,4,3,-0.006592281,-0.003508502,-0.003899942,-0.003836269,0.001451943,-0.00186971,0.006101541,0.003321653,-0.004649598,-0.004649598,0.980599279,0.955964723,0.928918869,0.924249134,0.976877102
2017/5/10,3,4,3,4,3,-0.001751556,-0.003670089,-0.009978813,-0.003590516,-0.008189291,-0.004423525,-0.020984697,-0.003765766,0.012795407,0.012795407,0.978881704,0.952456248,0.919649361,0.920930603,0.968877171
2017/5/11,3,4,3,4,3,-0.000421487,-0.004569292,-0.003253355,-0.005205744,-0.00606151,0.005677562,-0.002242671,-0.011739072,-0.003818839,-0.003818839,0.978469118,0.948104197,0.916657415,0.916136474,0.963004313
2017/5/12,3,4,3,4,3,-0.000737555,0.006804259,0.002846126,0.000498196,0.00489527,0.008559129,-0.001508691,-0.003663859,0.006403961,0.006403961,0.977747443,0.954555344,0.919266338,0.916592889,0.967718479
2017/5/15,3,4,3,4,3,0.001013913,0.000311159,-0.000292242,-0.00157837,0.011802771,0.004079306,0.005070108,0.007723465,0.006732662,0.006732662,0.978738794,0.954852363,0.91899769,0.915146167,0.979140238
2017/5/16,3,4,4,4,3,0.001037879,-0.001591672,0.001206096,0.004415382,0.026489103,0.008666771,0.020568388,0.017822332,0.005920715,0.005920715,0.979754606,0.953332551,0.92010609,0.919186887,1.005076784
2017/5/17,3,4,4,4,3,0.00205076,-0.001720432,0.00512339,0.006889508,-0.000969562,-0.005448208,0.00214806,0.004478646,-0.003117622,-0.003117622,0.981763847,0.951692407,0.924820152,0.925519632,1.0041023
2017/5/18,3,4,4,4,3,0.002070683,2.74E-07,-0.000395098,0.002515073,-0.009688973,-0.003478036,-0.008519075,-0.006210936,-0.001169898,-0.001169898,0.98379677,0.951692668,0.924454757,0.927847382,0.99437358
2017/5/19,3,4,4,4,3,0.001645083,-0.000151516,0.000565045,-0.001855355,0.001842699,0.001689174,-0.000220872,0.000153525,0.002063571,0.002063571,0.985415197,0.951548471,0.924977116,0.926125895,0.996205911
2017/5/22,3,4,4,4,3,-0.005637269,-0.000752063,-0.012302518,-0.002300366,-0.007444969,0.002171071,-0.014421806,-0.009616039,0.006976837,0.006976837,0.979860146,0.950832847,0.913597569,0.923995467,0.988789189
2017/5/23,3,4,4,4,3,-0.001055294,-0.003260054,-0.007480573,-0.006708968,-0.009372347,0.003796273,-0.021044999,-0.01316862,0.011672652,0.011672652,0.978826105,0.94773308,0.906763335,0.917796411,0.979521914
2017/5/24,3,4,4,4,3,-0.001327063,-0.001354566,0.002298462,4.15E-05,-0.007144011,-5.84E-06,0.005961963,-0.00713817,-0.013105974,-0.013105974,0.977527142,0.946449313,0.908847496,0.917834463,0.972524199
2017/5/25,3,4,4,4,3,0.005529156,0.002892724,0.003862321,0.007998727,0.007746692,0.017957636,0.00888908,-0.010210944,-0.001142389,-0.001142389,0.982932042,0.94918713,0.912357757,0.92517597,0.980058044
2017/5/26,3,4,4,4,3,-0.000949744,-0.00060813,0.003808924,-0.000371168,-0.00651841,-0.001500433,-0.002370616,-0.005017977,-0.004147794,-0.004147794,0.981998508,0.948609901,0.915832859,0.924832575,0.973669624
2017/5/31,3,4,4,4,3,-0.011013397,-0.003120067,0.001009581,0.006155233,0.003213725,0.003577144,-0.002198073,-0.00036342,0.005411798,0.005411798,0.971183369,0.945650174,0.916757466,0.930525135,0.97679873
2017/6/1,3,4,4,4,3,-0.000639064,-0.004696739,0.000372082,-0.000561395,0.009537313,0.001391402,-0.01959101,0.008145911,0.029128323,0.029128323,0.970562721,0.941208702,0.917098575,0.930002743,0.986114765
