,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls
2020-11-02,60.0,61.0,60.0,61.0,60.0,-0.015621161375616657,-0.026032228744170764,-0.012484723797125619,-0.009705135486771219,-0.013394430563268663,0.005430928177572181,0.005177142034335391,-0.018825358740840844,-0.018571572597604055,-0.018571572597604055
2020-11-03,60.0,61.0,60.0,61.0,60.0,-0.012187408835421468,-0.0051443646118939975,0.0043685228933881695,0.0014165594166341807,-0.0004814888396882692,0.012016954645687417,0.016058615166234746,-0.012498443485375686,-0.016540104005923015,-0.016540104005923015
2020-11-04,60.0,61.0,60.0,61.0,60.0,0.004575390084861187,0.006351132352842053,0.0014144362175032106,0.0030701526152200837,0.001558601641735948,0.0075561583737304705,-0.0012192054497363047,-0.0059975567319945225,0.0027778070914722527,0.0027778070914722527
2020-11-05,60.0,61.0,60.0,61.0,60.0,0.019131163257990906,0.013515124370455975,0.007392173855626143,0.0048361353859629735,0.003309968326574677,0.014843175463161051,0.01889909787365096,-0.011533207136586374,-0.015589129547076284,-0.015589129547076284
2020-11-06,60.0,61.0,60.0,61.0,60.0,-0.01768586788130952,-0.011725176036900943,-0.004208880354205684,-0.0036308766610464445,-0.0010434740580833601,0.0001248692455237954,-0.007986486103545576,-0.0011683433036071555,0.006943012045462216,0.006943012045462216
2020-11-09,60.0,61.0,60.0,61.0,60.0,0.016094724647874276,0.014554070637584194,0.009938902240010157,0.007374272976859414,0.007837019755353442,0.01957336892003636,0.01910731997619508,-0.011736349164682918,-0.011270300220841639,-0.011270300220841639
2020-11-10,60.0,61.0,60.0,61.0,60.0,-0.012434668277931714,-0.0009956654943301274,-0.0025164177521748744,-0.0005128198007017194,-0.004008890483362726,-0.005514569343651909,-0.00756191944437945,0.0015056788602891835,0.0035530289610167243,0.0035530289610167243
2020-11-11,60.0,61.0,60.0,61.0,60.0,-0.009393079080088157,-0.007935627045450186,-0.004712487029187173,-0.004514054044689938,-0.002822496953472438,-0.009887199528450519,-0.012314277689472575,0.007064702574978081,0.009491780736000138,0.009491780736000138
2020-11-12,60.0,61.0,60.0,61.0,60.0,0.006470803928500352,0.00953494506184812,0.001244201392184387,0.003004887928083352,0.004639662581302448,0.0007258048074374468,0.0033171236978939422,0.003913857773865001,0.001322538883408506,0.001322538883408506
2020-11-13,60.0,61.0,60.0,61.0,60.0,0.0186658856786805,0.025005143410159796,0.001037667127648037,0.00040905085880645607,0.004626694177748405,-0.010514499456041104,-0.001349063968116404,0.01514119363378951,0.005975758145864809,0.005975758145864809
2020-11-16,60.0,61.0,60.0,61.0,60.0,-1.6009260164065193e-05,-0.005456171890396815,-0.00035084869387722224,-0.001196803050714551,-0.004472769099716187,0.00974294038317014,0.012747801242117829,-0.014215709482886328,-0.017220570341834017,-0.017220570341834017
2020-11-17,60.0,61.0,60.0,61.0,60.0,-0.022127438469266063,-0.009115953249372049,-0.005800189362866998,-0.00285262812462154,-0.0036268737572217827,-0.0019126580032911011,-0.007895268318572457,-0.0017142157539306816,0.004268394561350674,0.004268394561350674
