,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls
2017-01-24,3.0,2.0,3.0,3.0,5.0,-0.004152779106872728,0.0002780425802352271,-0.003476638038785173,0.0004448229791197411,-0.0036073704793049945,0.00010998549380514255,-0.0011195414254629998,-0.003717355973110137,-0.0024878290538419947,-0.0024878290538419947
2017-01-25,3.0,2.0,3.0,3.0,5.0,0.004097206710074111,-3.969829297340022e-05,0.0042700136879503985,-0.0021906071166954604,0.0006561578942561487,0.0034032308401077405,0.0023210699954259173,-0.0027470729458515916,-0.0016649121011697685,-0.0016649121011697685
2017-01-26,2.0,3.0,2.0,5.0,4.0,0.00393404074705761,0.003200863713860376,0.0010748625372701825,0.0019495533802751375,0.0018155510277497178,0.0035723806984804263,0.0071428918193336965,-0.0017568296707307085,-0.005327340791583979,-0.005327340791583979
2017-02-03,2.0,3.0,2.0,5.0,4.0,-0.008819876204169352,-0.009488136481332732,-0.008811369309512429,-0.003155763525984812,-0.0029321103874875853,-0.00692747257936932,-0.002670432908988385,0.003995362191881735,-0.0002616774784992004,-0.0002616774784992004
2017-02-06,2.0,3.0,2.0,5.0,4.0,-0.00587218306412346,0.0031961638884478263,0.0015367823646605938,0.0015975681427809142,-0.0008445897469601948,0.0025917746820469656,0.008403293652903265,-0.0034363644290071604,-0.00924788339986346,-0.00924788339986346
2017-02-07,2.0,3.0,2.0,5.0,4.0,0.003683104503796053,-0.0034424013741447173,-0.00018123845269490957,-0.001308287973052136,0.00035473899073243387,-0.0022322950542659203,-0.0005304149858209595,0.002587034044998354,0.0008851539765533933,0.0008851539765533933
2017-02-08,2.0,3.0,2.0,5.0,4.0,0.0006956467241426845,0.0012096255602003225,-1.536587275779988e-05,0.0012678017761968531,0.0008924056024851856,0.005232226474293444,0.0057017901415137295,-0.004339820871808259,-0.004809384539028544,-0.004809384539028544
2017-02-09,4.0,2.0,4.0,3.0,3.0,0.003396838660443713,-0.00088838636730737,0.0031393998944230783,0.005786913162996621,0.0013126978892138799,0.003842413745200668,0.0062909275859877045,-0.002529715855986788,-0.004978229696773825,-0.004978229696773825
2017-02-10,4.0,2.0,4.0,3.0,3.0,0.006038898923711955,0.0,0.003334754504588311,0.006257265198055843,0.002932300347075293,0.005064349628565168,0.0009366342451169185,-0.002132049281489875,0.0019956661019583746,0.0019956661019583746
2017-02-13,4.0,2.0,4.0,3.0,3.0,0.0027133676991266675,0.0008050161812298562,0.0011498577039320557,0.0021054286245600906,0.00038963999076616995,0.0066764513738140074,0.005134832754994045,-0.006286811383047837,-0.004745192764227875,-0.004745192764227875
2017-02-14,4.0,2.0,4.0,3.0,3.0,-0.001137866472987803,0.0016235995444228157,-0.0012244609514342197,0.0012838061714245028,0.0014111100142820316,-0.0001396859394461325,0.0008226511660767155,0.0015507959537281641,0.0005884588482053161,0.0005884588482053161
2017-02-15,4.0,2.0,4.0,3.0,3.0,-0.0010990250265450474,0.003538618851700037,-0.0009575984309328767,-0.005737551975954269,-0.003626741897870711,-0.004100937190756215,-0.009912327898991324,0.0004741952928855042,0.006285586001120613,0.006285586001120613
2017-02-16,4.0,3.0,3.0,3.0,3.0,-0.0009054131004460897,-0.002617767416170258,-5.8621214322873705e-05,-0.0014017224301718552,-0.002130210999896113,0.005617074503683872,0.007547887256998953,-0.007747285503579985,-0.009678098256895066,-0.009678098256895066
2017-02-17,4.0,3.0,3.0,3.0,3.0,-0.0035241364272921294,-0.005379560531231231,-0.003377898298017601,-0.0028314273826441916,-0.0028294492832565687,-0.0056641663736256564,-0.008205254004346463,0.0028347170903690877,0.005375804721089894,0.005375804721089894
2017-02-20,4.0,3.0,3.0,3.0,3.0,0.009785422706353908,0.003445639176213433,0.001709871234606197,0.0022589884610973257,0.0010422709000446062,0.014599116161616132,0.01235104230747286,-0.013556845261571526,-0.011308771407428253,-0.011308771407428253
2017-02-21,4.0,3.0,3.0,3.0,3.0,0.008630190857758097,0.0021651079390948196,-0.0009483379334190114,0.0016870617285910474,0.0021964649838720853,0.0032926291773613947,0.007733678305293701,-0.0010961641934893094,-0.005537213321421616,-0.005537213321421616
2017-02-22,4.0,3.0,3.0,3.0,3.0,0.0052876263821109715,0.002768405571416184,-0.0001715150133753118,0.0019146946796456303,-0.0008724366304810142,0.0019926381495454226,0.00618391033252319,-0.0028650747800264367,-0.007056346963004205,-0.007056346963004205
2017-02-23,5.0,2.0,4.0,3.0,2.0,-0.001915007821734771,0.0003619108894965528,0.0009373050723696097,0.00035547280781974183,4.676393565283821e-05,-0.004710925679702882,-3.7070045395326545e-05,0.00475768961535572,8.383398104816475e-05,8.383398104816475e-05
2017-02-24,5.0,2.0,4.0,3.0,2.0,-0.0003713724649450523,-0.0001607329422165238,0.0017901701942264758,0.00247250356946808,0.0014609556585342132,0.0001525917565901036,0.00033673206168072234,0.0013083639019441096,0.0011242235968534908,0.0011242235968534908
2017-02-27,5.0,2.0,4.0,3.0,2.0,-0.00583440132023363,-0.0029745156363051306,-0.0035465563010366186,-0.004382066084660703,-0.0015045588383330588,-0.007953711300142552,-0.008015540049133962,0.006449152461809493,0.0065109812108009035,0.0065109812108009035
2017-02-28,5.0,2.0,4.0,3.0,2.0,0.0011050125783160115,0.0009300444803881369,0.0002152239259552713,0.00010672073506138669,-0.0005127227134135159,0.0019122400775342108,0.004157677304467811,-0.0024249627909477267,-0.0046704000178813265,-0.0046704000178813265
2017-03-01,5.0,2.0,4.0,3.0,2.0,-0.0009131578594192558,-0.0038343558282208368,-0.0011666649556648645,5.2592840606953905e-05,-0.00028334649411665414,0.0016305559819393967,0.0025841075063131047,-0.0019139024760560508,-0.002867454000429759,-0.002867454000429759
2017-03-02,4.0,2.0,4.0,3.0,3.0,-0.0024093909947356384,-0.0019445164635726875,0.0018998266224090066,-0.0036257206637832304,-0.002660765010234119,-0.006748707509744323,-0.0051038709637518664,0.004087942499510204,0.0024431059535177475,0.0024431059535177475
2017-03-03,4.0,2.0,4.0,3.0,3.0,0.0029373231780002174,-0.0013881658858234114,0.0025006164969102462,0.001272740803496708,2.4946452869027233e-05,-0.00210765334342522,0.002829999549313733,0.002132599796294247,-0.002805053096444706,-0.002805053096444706
2017-03-06,4.0,2.0,4.0,3.0,3.0,0.0036899096032053658,8.700191404209523e-05,-0.0004261504476012201,0.0010126349497143379,-0.0006426305555042126,0.005431960465129837,0.009992499426608958,-0.00607459102063405,-0.01063512998211317,-0.01063512998211317
2017-03-07,4.0,2.0,4.0,3.0,3.0,0.006687274660986009,0.0,0.00265773875615119,0.000624833365158913,-0.0003390032979227279,0.002170330308024493,0.000900676965378322,-0.0025093336059472207,-0.0012396802633010497,-0.0012396802633010497
2017-03-08,4.0,2.0,4.0,3.0,3.0,-0.0032517663535592267,-0.0025226165622825314,-0.0025058213132217455,-0.0024549390146247165,-0.0011125765357083242,-0.0015142039861492096,-0.004001109886420551,0.00040162745044088543,0.0028885333507122266,0.0028885333507122266
2017-03-09,4.0,2.0,6.0,3.0,1.0,-0.0026115860124336365,-0.0035251215559157223,-0.001719962844521879,-0.002386335246830888,-0.0036251586006887937,-0.006318267884119599,-0.008882438137689297,0.0026931092834308057,0.005257279537000503,0.005257279537000503
2017-03-10,4.0,2.0,6.0,3.0,1.0,0.0009960023487010083,-0.006529013302864595,-0.00479703764106676,-0.003322629127713047,-0.0020920502092051096,0.00027721524158574873,0.0013262146355705884,-0.0023692654507908584,-0.003418264844775698,-0.003418264844775698
2017-03-13,4.0,2.0,6.0,3.0,1.0,0.00795272320145557,-0.0028942363350699107,0.0010119007128590225,-0.0012464225297856475,-0.00528666484367879,0.008813001584064839,0.009302224593357167,-0.014099666427743629,-0.014588889437035957,-0.014588889437035957
2017-03-14,4.0,2.0,6.0,3.0,1.0,-0.002879018302201969,0.004449804541295843,-0.0017470141614337276,-0.001213974388045121,-0.0010079721433152722,-0.0004077383534309975,-0.0022142319334962357,-0.0006002337898842747,0.0012062597901809635,0.0012062597901809635
2017-03-15,4.0,2.0,6.0,3.0,1.0,-0.0011603166027968903,0.002473206924979432,-0.0013193677287139012,9.135609886242358e-05,-0.004953219592735203,0.0020105939497032654,-0.0011442229063260978,-0.006963813542438468,-0.003808996686409105,-0.003808996686409105
2017-03-16,4.0,1.0,5.0,4.0,2.0,0.0002152306611801491,0.0,-0.0007518246016537944,-0.0012785426520187937,-0.0011676075133999486,0.005159312168701247,0.008831247321178015,-0.006326919682101195,-0.009998854834577964,-0.009998854834577964
2017-03-17,4.0,1.0,5.0,4.0,2.0,-0.004361413043471374,0.0,-0.005963915883522031,-0.0022930571265887822,-0.005776233231620964,-0.010254171322213734,-0.009183383409695933,0.00447793809059277,0.003407150178074969,0.003407150178074969
2017-03-20,4.0,1.0,5.0,4.0,2.0,-0.0013545397860912634,0.0,-0.0055619050597307314,-0.0006443296144769128,-0.002413375777668536,0.0011027886041308221,0.0023275363436547902,-0.003516164381799358,-0.004740912121323326,-0.004740912121323326
2017-03-21,4.0,1.0,5.0,4.0,2.0,0.006372703665480373,0.0,-0.0016650491170131733,-0.0015129162772893334,-0.0025362089049518755,0.0048527224816716785,0.0027099228418334675,-0.007388931386623554,-0.005246131746785343,-0.005246131746785343
2017-03-22,4.0,1.0,5.0,4.0,2.0,-0.0030674640232697947,0.0,-0.0016836819309937526,-0.004428678216033877,0.0005464717913657435,-0.00470235261874874,-0.002480068140486069,0.005248824410114483,0.0030265399318518127,0.0030265399318518127
2017-03-23,3.0,2.0,4.0,4.0,2.0,0.0001777142275173338,0.0,-0.0006027427707267496,0.0012010622882105415,-0.0005518042828750458,0.003457920899696987,0.0019077539428196122,-0.004009725182572033,-0.002459558225694658,-0.002459558225694658
2017-03-24,3.0,2.0,4.0,4.0,2.0,0.010691559459045985,0.009267470734302896,0.0052518489266704105,0.0005616376793754208,0.004046298236321855,0.00797809346096745,0.005287007903639118,-0.003931795224645596,-0.0012407096673172635,-0.0012407096673172635
2017-03-27,3.0,2.0,4.0,4.0,2.0,-0.0004562863148633116,-0.0012189812799303645,-0.0010876122195810078,0.0008404776351448873,-0.0016420165928501818,-0.0033127005960568168,-0.004672640232669667,0.001670684003206635,0.0030306236398194852,0.0030306236398194852
2017-03-28,3.0,2.0,4.0,4.0,2.0,-0.003995046462605918,0.0006982630706119375,0.000730398966173551,0.0001683051288083326,-0.0003834355828220559,-0.002366275258478878,-0.002661129552810504,0.0019828396756568223,0.002277693969988448,0.002277693969988448
2017-03-29,3.0,2.0,4.0,4.0,2.0,-0.0001869015301329361,0.0031378017955199233,-0.0010123153285400144,-0.0011012071459556017,-0.0019237902693331477,-0.0013314850092656094,-0.0027928705631442563,-0.0005923052600675383,0.0008690802938111086,0.0008690802938111086
2017-03-30,5.0,2.0,2.0,3.0,4.0,-0.004599055487852777,-0.0017712780452356913,-0.0057992442729969396,-0.00418275333991062,-0.0031137564413036833,-0.008204456321298403,-0.01617149188184941,0.00509069987999472,0.013057735440545726,0.013057735440545726
2017-03-31,5.0,2.0,2.0,3.0,4.0,-0.0004890915129378112,-0.000911577028258892,0.0020250721563703777,-0.013378451241480255,-0.004619435523772114,0.005612844656013305,0.004063842001085449,-0.010232280179785419,-0.008683277524857563,-0.008683277524857563
2017-04-05,5.0,2.0,2.0,3.0,4.0,0.002052758696757051,0.0013242009132420351,-4.692424273605722e-05,0.01691973906830054,0.003906901396970419,0.013842392326499864,0.021606929463497737,-0.009935490929529445,-0.017700028066527318,-0.017700028066527318
2017-04-06,5.0,2.0,2.0,3.0,4.0,-0.00353830457067883,-0.00018216595318337747,0.0008184370251110296,0.0047848895878152,0.0022594137405933246,0.0028996344063312307,0.003009188115541628,-0.0006402206657379061,-0.0007497743749483032,-0.0007497743749483032
2017-04-07,5.0,2.0,2.0,3.0,4.0,-0.002132466992384896,0.0002277904328018554,0.0036984547793198486,0.005674557197891747,-0.0009603840211596659,0.0009703902904056871,0.0029086917747136454,-0.001930774311565353,-0.0038690757958733113,-0.0038690757958733113
2017-04-10,5.0,2.0,3.0,3.0,4.0,-0.002756139244278222,-0.0005009107468124108,0.007774255811002328,-0.0017298631620280558,-0.0038823157321473123,-0.0035025273919249145,-0.0018529412211778507,-0.0003797883402223978,-0.0020293745109694616,-0.0020293745109694616
2017-04-11,5.0,2.0,3.0,3.0,4.0,0.0023428275570420935,-0.001321907192998406,0.009925526849191344,0.003577254751810366,0.0005966198213965823,0.0034777498188374167,0.009537747428630672,-0.0028811299974408344,-0.00894112760723409,-0.00894112760723409
2017-04-12,5.0,2.0,3.0,3.0,4.0,0.00029602710590703724,0.0004570383912247955,0.0028293124572565578,-0.00025986299368574434,-0.00027095692581968756,-0.0022431787748092846,-0.007948204677207027,0.001972221848989597,0.007677247751387339,0.007677247751387339
2017-04-13,5.0,2.0,3.0,3.0,4.0,0.001075183596199958,-0.0008219178082192191,-0.003458059409657636,-0.0025663066484791215,0.00029406749578361757,0.0014617716786724522,0.0059636766172785904,-0.0011677041828888346,-0.005669609121494973,-0.005669609121494973
2017-04-14,5.0,2.0,3.0,3.0,4.0,-0.006279704076674397,-0.0037047200878155273,-0.010753272477534992,-0.003985159653099313,-0.00629330536351444,-0.007986752291176513,-0.013232159862146098,0.0016934469276620734,0.006938854498631658,0.006938854498631658
2017-04-17,6.0,1.0,4.0,2.0,5.0,-0.015667056106229777,0.0,-0.0030724246177933623,-0.014292715735561401,-0.006529350178438054,-0.001881543094794158,-0.010961741133795666,-0.004647807083643896,0.004432390955357612,0.004432390955357612
2017-04-18,6.0,1.0,4.0,2.0,5.0,0.0021748428276737912,0.0,-0.0036173618652962924,-0.007172428179244239,-0.0043068377424781545,-0.004942613953114239,-0.005945853854970151,0.0006357762106360843,0.0016390161124919967,0.0016390161124919967
2017-04-19,6.0,1.0,4.0,2.0,5.0,0.001616641618541988,0.0,-0.005563883940607528,-0.001025481198161926,-0.008055220511659257,-0.004868976590792218,-0.010526299388770477,-0.003186243920867039,0.0024710788771112203,0.0024710788771112203
2017-04-20,6.0,1.0,4.0,2.0,5.0,0.006110510498603283,0.0,0.003243320890997853,-0.007008968211902389,0.0008613038212814894,0.004547459574912649,-0.000453496886145377,-0.0036861557536311596,0.0013148007074268663,0.0013148007074268663
2017-04-21,6.0,1.0,4.0,2.0,5.0,-0.001975267249641199,0.0,0.0013009890873898478,-0.003047172527426256,-0.0004231427518408771,0.00151377273186859,-0.0074136271478015825,-0.0019369154837094672,0.006990484395960705,0.006990484395960705
2017-04-24,5.0,2.0,1.0,4.0,6.0,-0.015733331785613938,-0.0021461187214611988,-0.009343993834890707,-0.0016006717677691518,-0.0076908971330463625,-0.010248673845257406,-0.02574313053608246,0.002557776712211043,0.0180522334030361,0.0180522334030361
2017-04-25,5.0,2.0,1.0,4.0,6.0,0.005374752787307524,-0.00045858937906995134,-0.004375729288214725,-0.0011203871347174321,0.00291652625135963,0.0028298642481185965,0.003575786306448947,8.666200324103368e-05,-0.0006592600550893168,-0.0006592600550893168
2017-04-26,5.0,2.0,1.0,4.0,6.0,0.012012058211980259,0.0002754062241806521,0.005273952534427195,-0.0031784207890772076,-0.00133665221231886,0.0012234922129514825,0.0025874691175657993,-0.0025601444252703427,-0.0039241213298846596,-0.0039241213298846596
2017-04-27,5.0,2.0,1.0,4.0,6.0,0.0034443031341364395,4.5875768419190166e-05,-0.0029146021568057234,-8.601552027293069e-05,-0.0011784364623766974,0.00044700131778308005,0.0025743151350301474,-0.0016254377801597775,-0.003752751597406845,-0.003752751597406845
2017-04-28,5.0,2.0,1.0,4.0,6.0,0.0014854006852716983,0.003165137614678848,0.010523238819058811,-0.000805260964115484,0.011422464954632023,-0.0020222124222448734,0.0031587616879027447,0.013444677376876896,0.008263703266729278,0.008263703266729278
2017-05-02,5.0,1.0,0.0,2.0,9.0,0.0015139136872306172,0.0,0.0,-0.0018358754867406901,-0.003498906545624668,-0.0038287666254814834,0.0006857849339811928,0.00032986007985681557,-0.004184691479605861,-0.004184691479605861
2017-05-03,5.0,1.0,0.0,2.0,9.0,0.009968224781048507,0.0,0.0,-0.0034930562326229153,-0.002409560501278817,-0.003925196551663679,-0.0029986551096182756,0.001515636050384862,0.0005890946083394587,0.0005890946083394587
2017-05-04,5.0,1.0,0.0,2.0,9.0,-0.0009224256004521261,0.0,0.0,-0.0001114893312144094,0.0047257869877063525,-0.0025606994166645913,-0.0034159045289374745,0.007286486404370944,0.008141691516643828,0.008141691516643828
2017-05-05,5.0,1.0,0.0,2.0,9.0,-0.004426765390896526,0.0,0.0,-0.002263111286037567,-0.00529630275825309,-0.006415246196822211,-0.014026174204338826,0.001118943438569121,0.008729871446085736,0.008729871446085736
2017-05-08,5.0,1.0,0.0,2.0,9.0,-0.003216169303958716,-0.10987470428458768,0.0,-0.0029221400750460425,-0.00490501188561385,-0.007018373712140313,-0.018743185191997025,0.002113361826526463,0.013838173306383175,0.013838173306383175
2017-05-09,3.0,2.0,1.0,4.0,7.0,0.0016228121220286757,0.0013201220245699918,-0.0024016257158692156,-0.005218322283982141,-0.004383488293406734,-0.0018697098079378804,0.006101540613902667,-0.002513778485468854,-0.010485028907309402,-0.010485028907309402
2017-05-10,3.0,2.0,1.0,4.0,7.0,-0.0036188307143910255,-0.011123385117793594,-0.00694444444444442,-0.007253549215687771,-0.0034431295807883272,-0.004423524919985877,-0.020984697272122377,0.00098039533919755,0.01754156769133405,0.01754156769133405
2017-05-11,3.0,2.0,1.0,4.0,7.0,-0.0067211529024990835,-0.003131329301413077,-0.00540792540792534,-0.003628256974651467,-0.004395374884510774,0.005677562393265001,-0.0022426705449009043,-0.010072937277775775,-0.00215270433960987,-0.00215270433960987
2017-05-12,3.0,2.0,1.0,4.0,7.0,0.010207890336826305,-0.0040094518342019825,0.011249648448486083,-0.0006828700011156652,0.0022276589198432545,0.008559128893390833,-0.0015086911508283007,-0.006331469973547579,0.0037363500706715552,0.0037363500706715552
2017-05-15,3.0,2.0,1.0,4.0,7.0,0.009750599008126876,0.0015937891280999317,9.270418095841393e-05,-0.0013843405280563326,0.0006872177350332028,0.004079305720480431,0.005070108360136327,-0.003392087985447228,-0.004382890625103124,-0.004382890625103124
2017-05-16,2.0,3.0,1.0,1.0,10.0,0.01601417546183248,0.0028132904268147736,0.003236536905511178,-0.00017241379310339866,0.0022327828543623803,0.00866677061299903,0.02056838793859672,-0.00643398775863665,-0.01833560508423434,-0.01833560508423434
2017-05-17,2.0,3.0,1.0,1.0,10.0,0.010484682112434807,-0.002248939146476947,-0.0016130477641366214,0.027332298672184896,0.0015115417420795254,-0.0054482084785557605,0.0021480598464103107,0.006959750220635286,-0.0006365181043307853,-0.0006365181043307853
2017-05-18,2.0,3.0,1.0,1.0,10.0,-0.0010639070124389693,-0.00019667176265233027,-0.003949376178080888,0.0066302979437682374,0.0007258833259109256,-0.0034780364636638472,-0.008519074597894583,0.004203919789574773,0.009244957923805508,0.009244957923805508
2017-05-19,2.0,3.0,1.0,1.0,10.0,-0.00046225900626062355,-0.0007458798306780496,-0.00018022889069113646,-8.337502084365678e-05,0.000576504829061586,0.0016891742762887851,-0.0002208724461624234,-0.001112669447227199,0.0007973772752240094,0.0007973772752240094
2017-05-22,2.0,3.0,1.0,1.0,10.0,-0.016370838440816382,0.0008294009242524695,-0.008922938260477742,-0.011590094221629266,-0.00359396680058528,0.0021710709931401784,-0.014421805596001813,-0.005765037793725458,0.010827838795416534,0.010827838795416534
2017-05-23,3.0,1.0,2.0,2.0,11.0,-0.014523217220194302,-0.007322175732217495,-0.003673720501518485,-0.01378544757260386,-0.0017863745370271546,0.003796273495854985,-0.02104499890470235,-0.00558264803288214,0.019258624367675194,0.019258624367675194
2017-05-24,3.0,1.0,2.0,2.0,11.0,-0.001301211188044197,-0.004310757735415338,-0.0017712304731996587,-0.00023125829691800215,-0.0008502171081082564,-5.840797385636698e-06,0.005961962781532382,-0.0008443763107226197,-0.006812179889640638,-0.006812179889640638
2017-05-25,3.0,1.0,2.0,2.0,11.0,0.005602474602281138,0.011929959592072548,0.00456770353825231,0.008293197000499242,0.004143917187119413,0.017957636449124736,0.008889080484545397,-0.013813719262005322,-0.004745163297425984,-0.004745163297425984
2017-05-26,3.0,1.0,2.0,2.0,11.0,-0.0021571486827604005,0.008841985168282829,-0.000737403527905578,-0.003730242869204703,-0.000401941096334321,-0.0015004332034679324,-0.002370615984138902,0.0010984921071336114,0.001968674887804581,0.001968674887804581
2017-05-31,3.0,1.0,2.0,2.0,11.0,0.007635731200348327,0.014324757327301763,0.003221869778740838,0.005009876239727484,-0.00548331172126517,0.0035771442034462364,-0.0021980733022325394,-0.009060455924711407,-0.003285238419032631,-0.003285238419032631
2017-06-01,3.0,2.0,2.0,2.0,10.0,0.0068451207549359286,-0.0017408932298436652,-0.00021675243812435685,0.002215322384745866,-0.0017192932193825896,0.0013914019376559672,-0.019591009769749923,-0.0031106951570385568,0.017871716550367334,0.017871716550367334
2017-06-02,3.0,2.0,2.0,2.0,10.0,0.001501195556924517,-0.003788291179376957,0.003758599648613692,-0.0008134710036469817,-0.0017251579249241591,-0.0032106445876478595,0.010949211908931833,0.0014854866627237004,-0.012674369833855993,-0.012674369833855993
2017-06-05,3.0,2.0,2.0,2.0,10.0,0.015416880537156247,-0.0023240328028337753,0.002576202046983389,-0.0038905781690647956,-0.00033375883955081296,-0.005093919134033786,0.007497592039525047,0.004760160294482974,-0.00783135087907586,-0.00783135087907586
2017-06-06,3.0,2.0,2.0,2.0,10.0,0.01631449716886557,0.0017029598905915488,0.011033302925390287,0.006067057346974658,0.004172520979268357,0.006956396396396336,0.004422435434505934,-0.0027838754171279788,-0.0002499144552375763,-0.0002499144552375763
2017-06-07,3.0,2.0,2.0,2.0,10.0,0.017300618866338636,0.004833077690374998,0.013927886531181488,0.01811381404904333,0.009447180528369948,0.011735301527679098,0.019429874416247772,-0.0022881209993091504,-0.009982693887877824,-0.009982693887877824
2017-06-08,2.0,3.0,1.0,2.0,8.0,-0.001811432594064466,0.0009997128159945725,0.0,0.00684277425894364,0.0025069359418607162,0.007671476313503289,0.0006649851721738376,-0.005164540371642573,0.0018419507696868787,0.0018419507696868787
2017-06-09,2.0,3.0,1.0,2.0,8.0,0.01947564661434753,0.011514996632930208,-0.0008268562923763323,0.0014179516433652783,0.0014923546748604605,0.00426567967244984,0.0017268055942460947,-0.0027733249975893798,-0.00023445091938563423,-0.00023445091938563423
2017-06-12,2.0,3.0,1.0,2.0,8.0,0.008169236639955835,0.0034601740696570773,0.0062893081761006275,0.002204265616826684,-0.000643498439073284,-0.0004977392014362536,-0.01112531348054302,-0.00014575923763703036,0.010481815041469736,0.010481815041469736
2017-06-13,2.0,3.0,1.0,2.0,8.0,0.0030782893166485525,0.004445971635501422,0.011019736842105221,0.013124240044250834,0.007799352312371555,0.00220457196892343,0.013078406060790915,0.005594780343448125,-0.00527905374841936,-0.00527905374841936
2017-06-14,2.0,3.0,1.0,2.0,8.0,0.002136671169702564,0.0018012700411606706,0.0,0.0014685217124920658,-0.0022242957422614756,-0.013111797826517724,-0.0022792413454045812,0.010887502084256248,5.494560314310559e-05,5.494560314310559e-05
2017-06-15,4.0,0.0,2.0,2.0,8.0,0.00485707480504155,0.0,0.0007810900424861655,0.0011794751049785668,0.008727516763896714,-0.0018414278844794962,0.009174665587294184,0.01056894464837621,-0.00044714882339746964,-0.00044714882339746964
2017-06-16,4.0,0.0,2.0,2.0,8.0,-0.005344936391670441,0.0,0.008217891505796882,-0.0031480964210049422,0.003203076594789106,-0.002842334057849838,-0.001356879144750911,0.006045410652638944,0.004559955739540017,0.004559955739540017
2017-06-19,4.0,0.0,2.0,2.0,8.0,0.013781030913930459,0.0,0.006269104298928352,0.006904833942015465,0.0107567393120227,0.009921108572337856,0.007385664393813274,0.000835630739684845,0.003371074918209427,0.003371074918209427
